algo,size,joules,time_ms
quick_sort,10000,0.030274000,6.801029000
quick_sort,10000,0.013245000,4.748424000
quick_sort,10000,0.016968000,5.976118000
quick_sort,10000,0.020203000,6.391469000
quick_sort,10000,0.025208000,7.141066000
quick_sort,10000,0.017273000,5.979777000
quick_sort,10000,0.016724000,6.077989000
quick_sort,10000,0.023193000,6.468522000
quick_sort,10000,0.054016000,13.399444000
quick_sort,10000,0.033203000,8.540916000
quick_sort,10000,0.109375000,8.743852000
quick_sort,10000,0.020752000,6.490562000
quick_sort,10000,0.056579000,9.215501000
quick_sort,10000,0.038330000,6.665016000
quick_sort,10000,0.030335000,6.828439000
quick_sort,10000,0.030212000,6.496074000
quick_sort,10000,0.038819000,7.853552000
quick_sort,10000,0.034241000,6.783021000
quick_sort,10000,0.019775000,6.949690000
quick_sort,10000,0.026489000,6.798428000
quick_sort,10000,0.066101000,7.158036000
quick_sort,10000,0.023804000,6.648603000
quick_sort,10000,0.028747000,7.125462000
quick_sort,10000,0.043091000,9.539857000
quick_sort,10000,0.026062000,6.024005000
quick_sort,10000,0.025757000,6.449234000
quick_sort,10000,0.026489000,6.954313000
quick_sort,10000,0.042603000,6.194140000
quick_sort,10000,0.053222000,6.465266000
quick_sort,10000,0.041077000,6.303482000
quick_sort,10000,0.029664000,6.301804000
quick_sort,10000,0.040284000,6.287525000
quick_sort,10000,0.049255000,6.655064000
quick_sort,10000,0.028625000,6.510528000
quick_sort,10000,0.064758000,5.912196000
quick_sort,10000,0.044007000,6.241188000
quick_sort,10000,0.036316000,6.501600000
quick_sort,10000,0.053894000,7.084931000
quick_sort,10000,0.017700000,6.281396000
quick_sort,10000,0.020752000,6.224403000
quick_sort,10000,0.029297000,6.005726000
quick_sort,10000,0.035828000,6.735681000
quick_sort,10000,0.023621000,6.463482000
quick_sort,10000,0.030578000,9.395457000
quick_sort,10000,0.020019000,6.263972000
quick_sort,10000,0.035217000,7.524930000
quick_sort,10000,0.019348000,6.311561000
quick_sort,10000,0.023987000,7.149214000
quick_sort,10000,0.023987000,8.272514000
quick_sort,10000,0.019470000,6.827613000
quick_sort,10000,0.018555000,6.387737000
quick_sort,10000,0.036377000,7.504259000
quick_sort,10000,0.031189000,8.794091000
quick_sort,10000,0.020386000,6.631248000
quick_sort,10000,0.052368000,6.968517000
quick_sort,10000,0.039246000,6.368151000
quick_sort,10000,0.021912000,6.517915000
quick_sort,10000,0.044190000,6.917542000
quick_sort,10000,0.015564000,6.191503000
quick_sort,10000,0.025390000,6.985324000
quick_sort,10000,0.022644000,7.598709000
quick_sort,10000,0.029846000,6.455030000
quick_sort,10000,0.032898000,6.737003000
quick_sort,10000,0.031616000,7.397859000
quick_sort,10000,0.057557000,12.572904000
quick_sort,10000,0.035584000,6.322267000
quick_sort,10000,0.023071000,6.577042000
quick_sort,10000,0.040039000,7.040733000
quick_sort,10000,0.035156000,6.414185000
quick_sort,10000,0.027649000,6.048173000
quick_sort,10000,0.025818000,6.102287000
quick_sort,10000,0.020081000,6.695826000
quick_sort,10000,0.023376000,6.523003000
quick_sort,10000,0.067077000,6.585702000
quick_sort,10000,0.028198000,6.303234000
quick_sort,10000,0.038513000,6.234733000
quick_sort,10000,0.018860000,6.535739000
quick_sort,10000,0.018738000,6.259078000
quick_sort,10000,0.020691000,6.023034000
quick_sort,10000,0.019897000,6.005550000
quick_sort,10000,0.018066000,6.128789000
quick_sort,10000,0.015686000,6.140067000
quick_sort,10000,0.018859000,6.728459000
quick_sort,10000,0.019837000,6.231999000
quick_sort,10000,0.016724000,6.046232000
quick_sort,10000,0.025635000,7.184128000
quick_sort,10000,0.052368000,12.801273000
quick_sort,10000,0.030335000,10.414770000
quick_sort,10000,0.098206000,25.319788000
quick_sort,10000,0.032471000,8.113414000
quick_sort,10000,0.038025000,6.121354000
quick_sort,10000,0.035523000,6.214222000
quick_sort,10000,0.028259000,8.622057000
quick_sort,10000,0.020447000,6.358388000
quick_sort,10000,0.029114000,6.186087000
quick_sort,10000,0.030639000,6.217112000
quick_sort,10000,0.026428000,6.603190000
quick_sort,10000,0.019287000,6.141194000
quick_sort,10000,0.017028000,6.002387000
quick_sort,10000,0.068176000,6.132448000
quick_sort,10000,0.030518000,6.234464000
quick_sort,10000,0.027160000,6.267166000
quick_sort,10000,0.031067000,6.736192000
quick_sort,10000,0.020752000,6.100572000
quick_sort,10000,0.028321000,6.068153000
quick_sort,10000,0.035828000,7.016120000
quick_sort,10000,0.044067000,12.288196000
quick_sort,10000,0.034363000,12.110351000
quick_sort,10000,0.058837000,16.325966000
quick_sort,10000,0.059692000,6.458825000
quick_sort,10000,0.019958000,6.269840000
quick_sort,10000,0.039185000,7.389257000
quick_sort,10000,0.016113000,6.193864000
quick_sort,10000,0.023437000,6.153862000
quick_sort,10000,0.016602000,6.086341000
quick_sort,10000,0.033997000,6.406778000
quick_sort,10000,0.027160000,6.124371000
quick_sort,10000,0.036437000,6.417569000
quick_sort,10000,0.044495000,9.301007000
quick_sort,10000,0.054443000,6.585833000
quick_sort,10000,0.020142000,6.097817000
quick_sort,10000,0.046936000,6.419148000
quick_sort,10000,0.057006000,6.161230000
quick_sort,10000,0.054321000,9.005449000
quick_sort,10000,0.029785000,8.207689000
quick_sort,10000,0.031799000,6.211494000
quick_sort,10000,0.019958000,6.214403000
quick_sort,10000,0.015625000,6.214236000
quick_sort,10000,0.036133000,6.216812000
quick_sort,10000,0.032532000,6.512125000
quick_sort,10000,0.026245000,6.182153000
quick_sort,10000,0.019714000,6.166991000
quick_sort,10000,0.029846000,7.277727000
quick_sort,10000,0.016236000,6.003294000
quick_sort,10000,0.032776000,6.427520000
quick_sort,10000,0.019043000,6.231041000
quick_sort,10000,0.018798000,7.112817000
quick_sort,10000,0.063233000,15.950031000
quick_sort,10000,0.020386000,6.320925000
quick_sort,10000,0.038330000,8.196558000
quick_sort,10000,0.054321000,9.236204000
quick_sort,10000,0.033386000,9.115934000
quick_sort,10000,0.030334000,6.584766000
quick_sort,10000,0.023804000,6.455424000
quick_sort,10000,0.038940000,9.256034000
quick_sort,10000,0.036743000,9.697863000
quick_sort,10000,0.037964000,8.302888000
quick_sort,10000,0.058838000,17.089636000
quick_sort,10000,0.099975000,14.427101000
quick_sort,10000,0.028686000,9.530400000
quick_sort,10000,0.069458000,7.696795000
quick_sort,10000,0.033264000,6.737192000
quick_sort,10000,0.038574000,6.739284000
quick_sort,10000,0.021424000,6.645032000
quick_sort,10000,0.033082000,8.031606000
quick_sort,10000,0.053772000,7.934162000
quick_sort,10000,0.019348000,6.707731000
quick_sort,10000,0.034851000,7.427392000
quick_sort,10000,0.034973000,7.891067000
quick_sort,10000,0.021545000,6.379526000
quick_sort,10000,0.028015000,6.476613000
quick_sort,10000,0.033692000,6.166182000
quick_sort,10000,0.024414000,7.598353000
quick_sort,10000,0.023621000,6.377679000
quick_sort,10000,0.049500000,6.438645000
quick_sort,10000,0.021301000,6.641439000
quick_sort,10000,0.034485000,6.411176000
quick_sort,10000,0.036194000,8.267641000
quick_sort,10000,0.020142000,6.490847000
quick_sort,10000,0.023804000,6.691558000
quick_sort,10000,0.023133000,7.367842000
quick_sort,10000,0.050110000,12.116330000
quick_sort,10000,0.084534000,17.378571000
quick_sort,10000,0.024353000,7.358676000
quick_sort,10000,0.026245000,7.104518000
quick_sort,10000,0.028564000,10.211475000
quick_sort,10000,0.097290000,8.256666000
quick_sort,10000,0.023193000,8.163291000
quick_sort,10000,0.052002000,7.349249000
quick_sort,10000,0.038331000,9.457854000
quick_sort,10000,0.070313000,8.413635000
quick_sort,10000,0.043885000,11.472166000
quick_sort,10000,0.025207000,6.318796000
quick_sort,10000,0.067321000,16.837889000
quick_sort,10000,0.077392000,16.434215000
quick_sort,10000,0.089355000,17.105091000
quick_sort,10000,0.071533000,16.740191000
quick_sort,10000,0.058350000,18.392368000
quick_sort,10000,0.032226000,10.169146000
quick_sort,10000,0.064209000,19.187541000
quick_sort,10000,0.043518000,10.616340000
quick_sort,10000,0.021667000,7.825982000
quick_sort,10000,0.015991000,6.176793000
quick_sort,10000,0.041382000,11.534104000
quick_sort,10000,0.063233000,19.407442000
quick_sort,10000,0.067200000,12.094152000
quick_sort,10000,0.051086000,8.465284000
quick_sort,10000,0.025207000,7.665218000
quick_sort,10000,0.037048000,7.143125000
quick_sort,10000,0.031433000,9.526421000
quick_sort,10000,0.088379000,7.244698000
quick_sort,10000,0.035217000,7.986924000
quick_sort,10000,0.025024000,6.405041000
quick_sort,10000,0.059571000,6.787632000
quick_sort,10000,0.060242000,9.519859000
quick_sort,10000,0.035950000,7.514006000
quick_sort,10000,0.064393000,13.372542000
quick_sort,10000,0.026489000,7.804924000
quick_sort,10000,0.045777000,9.789832000
quick_sort,10000,0.050171000,13.107854000
quick_sort,10000,0.058044000,16.125732000
quick_sort,10000,0.086975000,13.085895000
quick_sort,10000,0.053040000,9.851783000
quick_sort,10000,0.045837000,6.352241000
quick_sort,10000,0.048096000,7.044983000
quick_sort,10000,0.031799000,8.447349000
quick_sort,10000,0.024659000,6.837150000
quick_sort,10000,0.034301000,7.582378000
quick_sort,10000,0.022339000,7.103754000
quick_sort,10000,0.022278000,7.664279000
quick_sort,10000,0.057800000,9.656324000
quick_sort,10000,0.031250000,7.036994000
quick_sort,10000,0.046082000,8.156251000
quick_sort,10000,0.027222000,6.868042000
quick_sort,10000,0.025269000,7.965388000
quick_sort,10000,0.027527000,6.680871000
quick_sort,10000,0.028015000,7.645908000
quick_sort,10000,0.018494000,6.551543000
quick_sort,10000,0.063781000,8.623829000
quick_sort,10000,0.044251000,10.843716000
quick_sort,10000,0.089234000,13.553161000
quick_sort,10000,0.077392000,17.977077000
quick_sort,10000,0.027832000,7.772902000
quick_sort,10000,0.038208000,8.092462000
quick_sort,10000,0.023925000,7.793315000
quick_sort,10000,0.043213000,8.972377000
quick_sort,10000,0.019714000,6.470019000
quick_sort,10000,0.036560000,10.148649000
quick_sort,10000,0.039063000,6.403115000
quick_sort,10000,0.020203000,7.358207000
quick_sort,10000,0.025086000,6.795197000
quick_sort,10000,0.031189000,7.526286000
quick_sort,10000,0.041138000,10.617631000
quick_sort,10000,0.022461000,6.084741000
quick_sort,10000,0.034851000,7.331091000
quick_sort,10000,0.034851000,6.767062000
quick_sort,10000,0.020630000,6.950046000
quick_sort,10000,0.027587000,7.745941000
quick_sort,10000,0.025757000,8.380422000
quick_sort,10000,0.063598000,16.163416000
quick_sort,10000,0.075257000,18.786617000
quick_sort,10000,0.129760000,35.412206000
quick_sort,10000,0.094788000,26.596307000
quick_sort,10000,0.215393000,34.018097000
quick_sort,10000,0.088073000,13.366812000
quick_sort,10000,0.065125000,13.008308000
quick_sort,10000,0.045593000,13.771798000
quick_sort,10000,0.084656000,22.359525000
quick_sort,10000,0.085571000,7.664781000
quick_sort,10000,0.070984000,19.221490000
quick_sort,10000,0.044495000,9.615308000
quick_sort,10000,0.062378000,16.828363000
quick_sort,10000,0.040039000,9.701477000
quick_sort,10000,0.041992000,13.086886000
quick_sort,10000,0.038269000,6.671454000
quick_sort,10000,0.025208000,7.735721000
quick_sort,10000,0.105713000,12.764195000
quick_sort,10000,0.044189000,8.486588000
quick_sort,10000,0.042968000,6.213200000
quick_sort,10000,0.040466000,6.049677000
quick_sort,10000,0.064942000,6.774695000
quick_sort,10000,0.027710000,7.744685000
quick_sort,10000,0.028015000,5.998769000
quick_sort,10000,0.052186000,6.184450000
quick_sort,10000,0.047302000,5.956936000
quick_sort,10000,0.022949000,6.078798000
quick_sort,10000,0.018432000,5.981959000
quick_sort,10000,0.056335000,6.600934000
quick_sort,10000,0.017579000,6.002358000
quick_sort,10000,0.036866000,6.467510000
quick_sort,10000,0.037720000,5.982826000
quick_sort,10000,0.031677000,5.998372000
quick_sort,10000,0.034119000,6.394222000
quick_sort,10000,0.023315000,6.265858000
quick_sort,10000,0.026001000,6.026162000
quick_sort,10000,0.018433000,5.874211000
quick_sort,10000,0.023010000,6.357440000
quick_sort,10000,0.027344000,6.032200000
quick_sort,10000,0.022949000,6.416750000
quick_sort,10000,0.070373000,6.088550000
quick_sort,10000,0.035949000,6.316932000
quick_sort,10000,0.031677000,6.343492000
quick_sort,10000,0.031067000,6.870116000
quick_sort,10000,0.028992000,6.195712000
quick_sort,10000,0.032898000,6.856921000
quick_sort,10000,0.053528000,6.272286000
quick_sort,10000,0.067505000,6.044378000
quick_sort,10000,0.017944000,6.253888000
quick_sort,10000,0.048767000,5.986096000
quick_sort,10000,0.035828000,6.380354000
quick_sort,10000,0.034485000,6.446068000
quick_sort,10000,0.025878000,6.540551000
quick_sort,10000,0.039673000,6.391970000
quick_sort,10000,0.027649000,6.801834000
quick_sort,10000,0.023193000,7.072430000
quick_sort,10000,0.031373000,6.286816000
quick_sort,10000,0.026184000,6.201202000
quick_sort,10000,0.019959000,6.470944000
quick_sort,10000,0.036438000,8.428388000
quick_sort,10000,0.036011000,6.012484000
quick_sort,10000,0.017029000,6.048593000
quick_sort,10000,0.053833000,6.771854000
quick_sort,10000,0.029603000,6.221779000
quick_sort,10000,0.033996000,6.359574000
quick_sort,10000,0.050110000,8.955732000
quick_sort,10000,0.026001000,5.673577000
quick_sort,10000,0.028991000,6.249837000
quick_sort,10000,0.021667000,5.990178000
quick_sort,10000,0.037842000,6.093715000
quick_sort,10000,0.025208000,6.360685000
quick_sort,10000,0.018250000,6.092397000
quick_sort,10000,0.032288000,6.139247000
quick_sort,10000,0.113587000,21.465450000
quick_sort,10000,0.093201000,9.684920000
quick_sort,10000,0.034424000,9.400908000
quick_sort,10000,0.030396000,8.562172000
quick_sort,10000,0.028869000,7.255885000
quick_sort,10000,0.041626000,10.529762000
quick_sort,10000,0.028565000,9.268952000
quick_sort,10000,0.048217000,9.974336000
quick_sort,10000,0.048889000,9.599582000
quick_sort,10000,0.032104000,8.323472000
quick_sort,10000,0.032410000,9.360547000
quick_sort,10000,0.023743000,7.886828000
quick_sort,10000,0.124512000,8.681500000
quick_sort,10000,0.028626000,8.813306000
quick_sort,10000,0.050293000,8.780186000
quick_sort,10000,0.060669000,10.675145000
quick_sort,10000,0.102661000,9.592282000
quick_sort,10000,0.040466000,7.314061000
quick_sort,10000,0.040649000,9.646237000
quick_sort,10000,0.037781000,5.814024000
quick_sort,10000,0.051087000,10.196435000
quick_sort,10000,0.032471000,7.103468000
quick_sort,10000,0.028930000,7.569519000
quick_sort,10000,0.022888000,6.241981000
quick_sort,10000,0.025940000,6.310569000
quick_sort,10000,0.046631000,6.911658000
quick_sort,10000,0.048401000,8.177981000
quick_sort,10000,0.039367000,6.708291000
quick_sort,10000,0.017212000,6.138105000
quick_sort,10000,0.027221000,6.199199000
quick_sort,10000,0.032654000,6.130940000
quick_sort,10000,0.073608000,6.429811000
quick_sort,10000,0.038269000,6.222957000
quick_sort,10000,0.021667000,6.179335000
quick_sort,10000,0.049926000,6.110346000
quick_sort,10000,0.038391000,6.170989000
quick_sort,10000,0.043457000,6.562948000
quick_sort,10000,0.047913000,6.902633000
quick_sort,10000,0.015686000,5.981548000
quick_sort,10000,0.025207000,5.918014000
