algo,size,freq_mhz,joules,time_ms
fannkuchredux_v1,10,2700,1.534119000,246.666812000
fannkuchredux_v1,10,2700,1.571716000,245.017686000
fannkuchredux_v1,10,2700,2.399353000,284.862355000
fannkuchredux_v1,10,2700,1.488220000,244.634702000
fannkuchredux_v1,10,2700,1.536194000,246.960032000
fannkuchredux_v1,10,2700,1.717590000,258.166720000
fannkuchredux_v1,10,2700,1.523315000,244.560980000
fannkuchredux_v1,10,2700,1.510071000,245.211483000
fannkuchredux_v1,10,2700,1.511352000,245.853087000
fannkuchredux_v1,10,2700,1.597473000,249.468780000
fannkuchredux_v1,10,2700,1.557129000,245.325496000
fannkuchredux_v1,10,2700,1.583923000,256.358547000
fannkuchredux_v1,10,2700,1.517701000,246.028393000
fannkuchredux_v1,10,2700,1.498901000,245.906408000
fannkuchredux_v1,10,2700,1.609009000,245.676422000
fannkuchredux_v1,10,2700,1.485168000,244.409333000
fannkuchredux_v1,10,2700,1.522339000,245.121530000
fannkuchredux_v1,10,2700,1.543823000,245.877444000
fannkuchredux_v1,10,2700,1.498352000,244.599895000
fannkuchredux_v1,10,2700,1.477539000,244.526161000
fannkuchredux_v1,10,2700,1.491761000,244.727354000
fannkuchredux_v1,10,2700,1.544861000,249.552232000
fannkuchredux_v1,10,2700,2.332703000,269.991430000
fannkuchredux_v1,10,2700,1.587036000,249.084035000
fannkuchredux_v1,10,2700,1.533264000,245.232215000
fannkuchredux_v1,10,2700,1.666809000,254.593747000
fannkuchredux_v1,10,2700,1.545227000,248.097625000
fannkuchredux_v1,10,2700,1.497009000,245.438379000
fannkuchredux_v1,10,2700,1.806763000,291.623384000
fannkuchredux_v1,10,2700,3.395080000,399.200846000
fannkuchredux_v1,10,2700,1.564514000,253.327107000
fannkuchredux_v1,10,2700,1.508179000,245.972385000
fannkuchredux_v1,10,2700,1.575073000,255.350555000
fannkuchredux_v1,10,2700,1.593200000,259.966831000
fannkuchredux_v1,10,2700,1.734070000,279.913198000
fannkuchredux_v1,10,2700,1.522888000,246.883134000
fannkuchredux_v1,10,2700,1.486938000,244.148395000
fannkuchredux_v1,10,2700,1.487549000,244.666072000
fannkuchredux_v1,10,2700,1.557984000,245.165435000
fannkuchredux_v1,10,2700,1.543762000,245.908292000
fannkuchredux_v1,10,2700,1.553772000,244.569631000
fannkuchredux_v1,10,2700,2.406433000,273.642066000
fannkuchredux_v1,10,2700,1.530456000,246.848088000
fannkuchredux_v2,10,2700,1.585876000,267.590595000
fannkuchredux_v2,10,2700,1.645141000,265.479380000
fannkuchredux_v2,10,2700,2.366394000,282.847446000
fannkuchredux_v2,10,2700,1.571411000,264.974763000
fannkuchredux_v2,10,2700,1.782776000,281.585747000
fannkuchredux_v2,10,2700,1.596740000,267.112132000
fannkuchredux_v2,10,2700,1.578858000,271.911844000
fannkuchredux_v2,10,2700,1.680908000,266.704729000
fannkuchredux_v2,10,2700,1.644348000,272.132383000
fannkuchredux_v2,10,2700,1.547424000,265.552851000
fannkuchredux_v2,10,2700,1.585205000,271.559745000
fannkuchredux_v2,10,2700,1.509400000,264.686299000
fannkuchredux_v2,10,2700,1.593872000,271.848993000
fannkuchredux_v2,10,2700,1.543396000,265.573811000
fannkuchredux_v2,10,2700,1.564575000,272.909812000
fannkuchredux_v2,10,2700,1.500611000,264.974564000
fannkuchredux_v2,10,2700,1.575318000,271.109918000
fannkuchredux_v2,10,2700,1.691223000,282.679398000
fannkuchredux_v2,10,2700,1.565674000,265.191536000
fannkuchredux_v2,10,2700,1.750367000,275.372141000
fannkuchredux_v2,10,2700,2.461120000,300.761260000
fannkuchredux_v2,10,2700,1.632446000,272.745812000
fannkuchredux_v2,10,2700,1.568360000,265.148487000
fannkuchredux_v2,10,2700,1.736084000,272.585124000
fannkuchredux_v2,10,2700,1.548401000,265.487154000
fannkuchredux_v2,10,2700,1.562622000,271.607053000
fannkuchredux_v2,10,2700,1.551453000,265.699660000
fannkuchredux_v2,10,2700,1.683044000,273.059355000
fannkuchredux_v2,10,2700,1.587585000,272.038247000
fannkuchredux_v2,10,2700,1.543091000,265.056432000
fannkuchredux_v2,10,2700,1.600342000,271.446287000
fannkuchredux_v2,10,2700,1.549133000,265.123899000
fannkuchredux_v2,10,2700,1.727051000,271.312607000
fannkuchredux_v2,10,2700,1.565796000,266.798291000
fannkuchredux_v2,10,2700,1.573364000,271.287146000
fannkuchredux_v2,10,2700,3.428467000,448.609431000
fannkuchredux_v2,10,2700,1.621094000,273.915835000
fannkuchredux_v2,10,2700,1.752441000,268.682452000
fannkuchredux_v2,10,2700,2.547486000,317.059679000
fannkuchredux_v2,10,2700,1.556335000,266.783480000
fannkuchredux_v2,10,2700,1.755860000,271.985914000
fannkuchredux_v2,10,2700,1.552185000,265.581796000
fannkuchredux_v2,10,2700,1.579040000,271.364307000
fannkuchredux_v2,10,2700,1.539734000,264.936486000
fannkuchredux_v2,10,2700,1.656373000,272.349957000
fannkuchredux_v2,10,2700,1.574524000,264.880673000
fannkuchredux_v2,10,2700,1.599853000,271.835617000
fannkuchredux_v2,10,2700,1.580200000,265.708237000
fannkuchredux_v2,10,2700,1.614746000,271.703896000
fannkuchredux_v2,10,2700,1.597412000,265.947334000
fannkuchredux_v2,10,2700,1.591980000,271.345617000
fannkuchredux_v2,10,2700,1.546569000,265.221742000
fannkuchredux_v2,10,2700,1.559144000,272.352987000
fannkuchredux_v2,10,2700,1.523803000,265.298065000
fannkuchredux_v2,10,2700,1.542724000,271.637733000
fannkuchredux_v2,10,2700,1.546875000,265.451184000
fannkuchredux_v2,10,2700,2.371277000,289.292158000
fannkuchredux_v2,10,2700,1.739013000,277.608655000
fannkuchredux_v2,10,2700,1.548340000,271.554967000
fannkuchredux_v2,10,2700,1.693848000,265.800585000
fannkuchredux_v2,10,2700,1.587585000,271.561024000
fannkuchredux_v2,10,2700,1.571045000,265.726975000
fannkuchredux_v2,10,2700,1.573426000,271.537449000
fannkuchredux_v2,10,2700,1.576721000,265.165378000
fannkuchredux_v2,10,2700,1.602845000,272.804686000
fannkuchredux_v2,10,2700,1.542420000,265.373082000
fannkuchredux_v2,10,2700,1.581177000,272.142625000
fannkuchredux_v2,10,2700,1.539978000,265.272862000
fannkuchredux_v2,10,2700,1.659179000,271.531345000
fannkuchredux_v2,10,2700,1.560120000,265.455576000
fannkuchredux_v2,10,2700,1.607361000,276.902669000
fannkuchredux_v2,10,2700,1.548950000,264.894137000
fannkuchredux_v2,10,2700,1.588685000,272.432818000
fannkuchredux_v2,10,2700,1.557190000,265.053527000
fannkuchredux_v2,10,2700,1.940552000,275.153277000
fannkuchredux_v2,10,2700,2.254883000,318.009279000
fannkuchredux_v2,10,2700,1.598999000,272.755480000
fannkuchredux_v2,10,2700,1.716308000,266.789655000
fannkuchredux_v2,10,2700,1.537842000,265.153108000
fannkuchredux_v2,10,2700,1.551514000,271.237659000
fannkuchredux_v2,10,2700,1.551209000,265.355956000
fannkuchredux_v2,10,2700,1.638367000,271.876360000
fannkuchredux_v2,10,2700,1.567016000,265.406160000
fannkuchredux_v2,10,2700,1.584533000,271.416076000
fannkuchredux_v2,10,2700,1.699524000,272.284498000
fannkuchredux_v2,10,2700,1.581848000,271.916194000
fannkuchredux_v2,10,2700,1.562622000,264.840331000
fannkuchredux_v2,10,2700,1.602172000,271.183374000
fannkuchredux_v2,10,2700,1.557129000,265.652538000
fannkuchredux_v2,10,2700,1.583924000,271.253624000
fannkuchredux_v2,10,2700,1.545899000,266.410575000
fannkuchredux_v2,10,2700,1.599670000,271.449593000
fannkuchredux_v2,10,2700,1.734497000,267.660910000
fannkuchredux_v2,10,2700,2.622009000,353.893798000
fannkuchredux_v8,10,2700,3.433838000,485.022760000
fannkuchredux_v8,10,2700,2.024353000,331.411782000
fannkuchredux_v8,10,2700,1.989624000,322.545999000
fannkuchredux_v8,10,2700,1.773071000,307.230791000
fannkuchredux_v8,10,2700,1.923461000,318.462331000
fannkuchredux_v8,10,2700,1.919738000,322.257029000
fannkuchredux_v8,10,2700,1.890442000,316.419460000
fannkuchredux_v8,10,2700,3.620606000,445.030579000
fannkuchredux_v8,10,2700,1.885437000,318.691223000
fannkuchredux_v8,10,2700,1.760864000,304.960927000
fannkuchredux_v8,10,2700,1.848389000,316.617674000
fannkuchredux_v8,10,2700,1.771302000,304.936337000
fannkuchredux_v8,10,2700,1.846070000,316.395416000
fannkuchredux_v8,10,2700,1.776306000,304.557666000
fannkuchredux_v8,10,2700,1.865052000,318.453624000
fannkuchredux_v8,10,2700,2.280945000,323.011927000
fannkuchredux_v8,10,2700,2.594238000,368.441347000
fannkuchredux_v8,10,2700,1.814331000,304.972320000
fannkuchredux_v8,10,2700,2.205017000,334.362215000
fannkuchredux_v8,10,2700,1.783997000,304.538077000
fannkuchredux_v8,10,2700,1.799500000,316.505504000
fannkuchredux_v8,10,2700,1.851135000,305.061115000
fannkuchredux_v8,10,2700,1.879883000,318.566975000
fannkuchredux_v8,10,2700,1.790344000,304.752384000
fannkuchredux_v8,10,2700,1.819824000,316.447836000
fannkuchredux_v8,10,2700,1.904297000,304.302255000
fannkuchredux_v8,10,2700,1.870178000,316.019462000
fannkuchredux_v8,10,2700,1.807740000,304.469951000
fannkuchredux_v8,10,2700,1.856995000,316.207547000
fannkuchredux_v8,10,2700,1.808593000,304.396490000
fannkuchredux_v8,10,2700,1.864624000,316.675866000
fannkuchredux_v8,10,2700,2.580506000,323.830371000
fannkuchredux_v8,10,2700,2.075378000,331.323437000
fannkuchredux_v8,10,2700,1.903259000,304.711650000
fannkuchredux_v8,10,2700,1.909546000,321.727722000
fannkuchredux_v8,10,2700,1.842163000,304.880014000
fannkuchredux_v8,10,2700,1.773437000,304.991981000
fannkuchredux_v8,10,2700,1.912476000,316.787192000
fannkuchredux_v8,10,2700,1.929077000,320.959908000
fannkuchredux_v8,10,2700,1.838378000,316.319164000
fannkuchredux_v8,10,2700,1.816772000,304.947967000
fannkuchredux_v8,10,2700,1.864929000,316.567699000
fannkuchredux_v8,10,2700,1.921936000,325.423106000
fannkuchredux_v8,10,2700,1.773498000,304.360631000
fannkuchredux_v8,10,2700,1.858886000,317.061085000
fannkuchredux_v8,10,2700,1.750122000,304.529968000
fannkuchredux_v8,10,2700,1.843567000,316.782989000
fannkuchredux_v8,10,2700,2.767334000,326.873215000
fannkuchredux_v8,10,2700,2.003357000,318.561554000
fannkuchredux_v8,10,2700,1.962341000,305.454525000
fannkuchredux_v8,10,2700,1.845582000,316.859449000
fannkuchredux_v8,10,2700,1.778931000,304.777640000
fannkuchredux_v8,10,2700,1.884521000,316.669525000
fannkuchredux_v8,10,2700,1.822937000,305.072110000
fannkuchredux_v8,10,2700,1.798401000,316.718263000
fannkuchredux_v8,10,2700,1.739929000,304.680351000
fannkuchredux_v8,10,2700,1.854614000,316.414047000
fannkuchredux_v8,10,2700,2.819885000,369.614615000
fannkuchredux_v8,10,2700,1.829163000,316.542916000
fannkuchredux_v8,10,2700,1.836059000,305.047524000
fannkuchredux_v8,10,2700,1.838684000,316.783210000
fannkuchredux_v8,10,2700,1.784302000,304.359323000
fannkuchredux_v8,10,2700,2.134278000,335.943880000
fannkuchredux_v8,10,2700,2.712036000,381.963857000
fannkuchredux_v8,10,2700,1.877746000,317.860202000
fannkuchredux_v8,10,2700,1.930481000,305.928855000
fannkuchredux_v8,10,2700,2.027649000,321.222381000
fannkuchredux_v8,10,2700,1.767456000,304.553179000
fannkuchredux_v8,10,2700,1.911560000,317.597308000
fannkuchredux_v8,10,2700,1.784485000,304.214392000
fannkuchredux_v8,10,2700,1.863648000,316.732293000
fannkuchredux_v8,10,2700,1.777282000,304.398556000
fannkuchredux_v8,10,2700,1.891357000,316.842204000
fannkuchredux_v8,10,2700,1.759400000,304.397733000
fannkuchredux_v8,10,2700,1.823791000,317.311523000
fannkuchredux_v8,10,2700,1.784179000,304.331295000
fannkuchredux_v8,10,2700,1.868225000,316.449591000
fannkuchredux_v8,10,2700,1.767579000,304.581494000
fannkuchredux_v8,10,2700,2.334656000,320.405432000
mandelbrot_v1,1000,2700,1.058166000,159.474300000
mandelbrot_v1,1000,2700,0.645752000,126.558604000
mandelbrot_v1,1000,2700,0.687988000,125.279171000
mandelbrot_v1,1000,2700,0.701538000,125.351941000
mandelbrot_v1,1000,2700,0.704468000,125.118617000
mandelbrot_v1,1000,2700,0.704468000,125.369198000
mandelbrot_v1,1000,2700,0.702514000,125.314702000
mandelbrot_v1,1000,2700,0.703614000,125.216570000
mandelbrot_v1,1000,2700,0.672241000,125.549568000
mandelbrot_v1,1000,2700,0.657532000,125.411042000
mandelbrot_v1,1000,2700,0.963989000,130.689107000
mandelbrot_v1,1000,2700,1.066833000,132.138965000
mandelbrot_v1,1000,2700,1.033508000,146.357483000
mandelbrot_v1,1000,2700,0.692688000,125.536041000
mandelbrot_v1,1000,2700,0.705261000,125.190210000
mandelbrot_v1,1000,2700,0.699279000,125.223058000
mandelbrot_v1,1000,2700,0.817932000,126.260853000
mandelbrot_v1,1000,2700,0.687256000,125.551319000
mandelbrot_v1,1000,2700,0.697449000,125.017457000
mandelbrot_v1,1000,2700,0.697266000,124.977226000
mandelbrot_v1,1000,2700,0.671264000,125.519104000
mandelbrot_v1,1000,2700,0.674621000,125.197203000
mandelbrot_v1,1000,2700,0.700928000,125.405819000
mandelbrot_v1,1000,2700,0.670471000,124.975727000
mandelbrot_v1,1000,2700,0.711853000,125.118395000
mandelbrot_v1,1000,2700,0.708984000,125.550503000
mandelbrot_v1,1000,2700,0.672058000,125.030027000
mandelbrot_v1,1000,2700,0.670655000,125.003323000
mandelbrot_v1,1000,2700,0.672180000,124.936283000
mandelbrot_v1,1000,2700,0.691895000,124.948790000
mandelbrot_v1,1000,2700,1.081299000,191.059122000
mandelbrot_v1,1000,2700,0.631714000,125.126355000
mandelbrot_v1,1000,2700,0.673950000,124.984777000
mandelbrot_v1,1000,2700,0.682495000,125.408097000
mandelbrot_v1,1000,2700,0.694092000,125.321579000
mandelbrot_v1,1000,2700,0.704041000,125.191866000
mandelbrot_v1,1000,2700,0.676941000,125.037367000
mandelbrot_v1,1000,2700,0.675598000,125.697248000
mandelbrot_v1,1000,2700,0.688049000,125.355717000
mandelbrot_v1,1000,2700,0.761902000,128.994226000
mandelbrot_v1,1000,2700,0.687012000,125.109753000
mandelbrot_v1,1000,2700,0.704772000,125.226599000
mandelbrot_v1,1000,2700,0.684449000,125.304133000
mandelbrot_v1,1000,2700,0.660157000,125.337359000
mandelbrot_v1,1000,2700,0.680725000,125.218507000
mandelbrot_v1,1000,2700,0.704712000,125.106629000
mandelbrot_v1,1000,2700,0.699097000,125.024698000
mandelbrot_v1,1000,2700,0.694153000,125.175065000
mandelbrot_v1,1000,2700,0.669494000,125.312741000
mandelbrot_v1,1000,2700,1.020630000,133.066822000
mandelbrot_v1,1000,2700,1.324036000,176.048737000
mandelbrot_v1,1000,2700,0.667053000,125.371046000
mandelbrot_v1,1000,2700,0.674256000,125.044629000
mandelbrot_v1,1000,2700,0.678467000,125.460971000
mandelbrot_v1,1000,2700,0.674194000,125.137676000
mandelbrot_v1,1000,2700,0.831971000,129.897880000
mandelbrot_v1,1000,2700,0.862487000,125.749567000
mandelbrot_v1,1000,2700,0.725708000,129.286973000
mandelbrot_v1,1000,2700,0.673157000,125.073633000
mandelbrot_v1,1000,2700,0.647400000,125.271809000
mandelbrot_v1,1000,2700,0.645081000,125.419371000
mandelbrot_v1,1000,2700,0.675659000,125.037867000
mandelbrot_v1,1000,2700,0.673767000,125.594973000
mandelbrot_v1,1000,2700,0.730529000,125.212091000
mandelbrot_v1,1000,2700,0.698243000,125.201351000
mandelbrot_v1,1000,2700,0.789429000,127.420287000
mandelbrot_v1,1000,2700,0.690674000,125.303530000
mandelbrot_v1,1000,2700,0.671509000,125.028835000
mandelbrot_v1,1000,2700,0.637329000,125.221711000
mandelbrot_v1,1000,2700,0.670349000,125.401854000
mandelbrot_v1,1000,2700,0.704957000,125.555308000
mandelbrot_v1,1000,2700,0.696534000,125.066888000
mandelbrot_v1,1000,2700,0.663269000,124.944501000
mandelbrot_v1,1000,2700,0.677124000,125.255954000
mandelbrot_v1,1000,2700,0.778931000,125.361987000
mandelbrot_v1,1000,2700,0.681458000,125.107697000
mandelbrot_v1,1000,2700,0.676514000,125.289557000
mandelbrot_v1,1000,2700,0.677246000,125.145789000
mandelbrot_v1,1000,2700,0.720520000,130.784674000
mandelbrot_v1,1000,2700,0.661438000,125.579283000
mandelbrot_v1,1000,2700,0.671753000,124.920782000
mandelbrot_v1,1000,2700,0.707459000,125.460573000
mandelbrot_v1,1000,2700,0.702148000,125.715801000
mandelbrot_v1,1000,2700,0.697449000,125.136900000
mandelbrot_v1,1000,2700,0.686767000,125.101919000
mandelbrot_v1,1000,2700,0.717896000,126.461714000
mandelbrot_v1,1000,2700,0.660889000,125.619146000
mandelbrot_v1,1000,2700,0.709839000,125.241962000
mandelbrot_v1,1000,2700,1.064637000,137.709366000
mandelbrot_v1,1000,2700,1.165589000,145.325187000
mandelbrot_v1,1000,2700,0.731750000,131.439122000
mandelbrot_v1,1000,2700,0.671936000,125.010183000
mandelbrot_v1,1000,2700,0.669983000,125.158185000
mandelbrot_v1,1000,2700,0.668091000,125.058719000
mandelbrot_v1,1000,2700,1.197326000,166.456851000
mandelbrot_v1,1000,2700,0.664978000,125.220337000
mandelbrot_v1,1000,2700,0.668823000,125.268596000
mandelbrot_v1,1000,2700,0.690003000,125.350258000
mandelbrot_v1,1000,2700,1.447448000,250.074178000
mandelbrot_v1,1000,2700,0.919068000,155.585095000
mandelbrot_v1,1000,2700,0.678039000,125.111134000
mandelbrot_v1,1000,2700,0.761170000,127.831122000
mandelbrot_v1,1000,2700,0.645508000,125.041231000
mandelbrot_v1,1000,2700,0.654236000,125.342129000
mandelbrot_v1,1000,2700,0.648071000,125.569066000
mandelbrot_v1,1000,2700,0.676940000,124.994016000
mandelbrot_v1,1000,2700,0.670593000,125.131770000
mandelbrot_v1,1000,2700,0.688599000,124.922075000
mandelbrot_v1,1000,2700,0.664734000,125.102841000
mandelbrot_v1,1000,2700,0.670471000,124.951505000
mandelbrot_v1,1000,2700,0.686036000,124.762316000
mandelbrot_v1,1000,2700,0.667847000,125.264871000
mandelbrot_v1,1000,2700,0.707092000,125.290098000
mandelbrot_v1,1000,2700,0.675110000,125.207693000
mandelbrot_v1,1000,2700,0.676026000,124.891547000
mandelbrot_v1,1000,2700,0.676331000,125.416555000
mandelbrot_v1,1000,2700,0.772095000,144.496635000
mandelbrot_v1,1000,2700,0.899475000,159.640716000
mandelbrot_v1,1000,2700,0.653259000,125.194004000
mandelbrot_v1,1000,2700,0.674561000,125.166648000
mandelbrot_v1,1000,2700,0.661927000,125.357600000
mandelbrot_v1,1000,2700,0.689026000,125.329794000
mandelbrot_v1,1000,2700,0.696350000,125.728710000
mandelbrot_v1,1000,2700,0.685425000,125.017996000
mandelbrot_v1,1000,2700,0.696045000,126.063843000
mandelbrot_v1,1000,2700,1.057312000,135.822135000
mandelbrot_v1,1000,2700,1.243531000,159.415589000
mandelbrot_v1,1000,2700,0.711609000,127.643913000
mandelbrot_v1,1000,2700,0.664672000,126.464450000
mandelbrot_v1,1000,2700,0.678161000,125.185992000
mandelbrot_v1,1000,2700,0.707031000,125.305289000
mandelbrot_v1,1000,2700,0.855713000,126.872000000
mandelbrot_v1,1000,2700,0.670410000,125.302966000
mandelbrot_v1,1000,2700,0.680603000,125.085085000
mandelbrot_v1,1000,2700,0.700196000,125.216555000
mandelbrot_v1,1000,2700,0.673584000,125.714435000
mandelbrot_v1,1000,2700,0.679931000,125.192430000
mandelbrot_v1,1000,2700,0.754028000,136.053051000
mandelbrot_v1,1000,2700,0.652526000,127.096559000
mandelbrot_v1,1000,2700,0.743774000,125.324905000
mandelbrot_v1,1000,2700,0.677918000,125.138770000
mandelbrot_v1,1000,2700,0.689454000,125.048912000
mandelbrot_v1,1000,2700,0.726746000,125.225935000
mandelbrot_v1,1000,2700,0.671204000,125.190537000
mandelbrot_v1,1000,2700,0.802917000,142.017181000
mandelbrot_v1,1000,2700,1.053833000,161.152522000
mandelbrot_v1,1000,2700,0.680481000,125.608224000
mandelbrot_v1,1000,2700,0.677796000,125.046663000
mandelbrot_v1,1000,2700,0.684266000,125.310862000
mandelbrot_v1,1000,2700,0.830872000,131.150921000
mandelbrot_v1,1000,2700,0.661377000,125.282674000
mandelbrot_v1,1000,2700,0.678161000,125.041916000
mandelbrot_v1,1000,2700,0.686951000,125.162152000
mandelbrot_v1,1000,2700,0.666687000,125.505774000
mandelbrot_v1,1000,2700,0.636047000,125.129505000
mandelbrot_v1,1000,2700,0.973694000,170.127285000
mandelbrot_v1,1000,2700,0.671325000,125.023049000
mandelbrot_v1,1000,2700,0.687073000,125.489418000
mandelbrot_v1,1000,2700,0.708375000,125.075544000
mandelbrot_v1,1000,2700,0.876465000,156.694465000
mandelbrot_v1,1000,2700,0.648743000,125.235996000
mandelbrot_v1,1000,2700,0.640320000,125.448993000
mandelbrot_v1,1000,2700,0.748108000,127.143475000
mandelbrot_v1,1000,2700,1.085877000,134.774908000
mandelbrot_v1,1000,2700,1.189759000,148.085723000
mandelbrot_v1,1000,2700,0.699890000,128.386547000
mandelbrot_v1,1000,2700,0.764587000,125.606559000
mandelbrot_v1,1000,2700,0.710205000,126.622879000
mandelbrot_v1,1000,2700,0.711914000,127.397937000
mandelbrot_v1,1000,2700,0.808594000,127.371912000
mandelbrot_v1,1000,2700,0.657959000,128.407982000
mandelbrot_v1,1000,2700,0.646668000,125.399756000
mandelbrot_v1,1000,2700,1.098877000,194.670964000
mandelbrot_v1,1000,2700,0.755066000,125.584816000
mandelbrot_v1,1000,2700,0.701844000,125.249874000
mandelbrot_v1,1000,2700,0.684021000,125.096679000
mandelbrot_v1,1000,2700,0.750549000,125.363542000
mandelbrot_v1,1000,2700,0.702209000,125.644776000
mandelbrot_v1,1000,2700,0.717407000,127.007997000
mandelbrot_v1,1000,2700,0.663085000,125.985167000
mandelbrot_v1,1000,2700,0.679504000,125.285480000
mandelbrot_v1,1000,2700,0.689209000,124.990252000
mandelbrot_v1,1000,2700,0.691040000,125.053059000
mandelbrot_v1,1000,2700,0.658691000,125.060996000
mandelbrot_v1,1000,2700,0.681152000,125.207806000
mandelbrot_v1,1000,2700,0.704163000,130.316993000
mandelbrot_v1,1000,2700,0.670410000,124.991460000
mandelbrot_v1,1000,2700,0.696656000,125.084769000
mandelbrot_v1,1000,2700,0.667847000,124.989921000
mandelbrot_v1,1000,2700,0.677857000,125.088476000
mandelbrot_v1,1000,2700,0.672119000,125.453066000
mandelbrot_v1,1000,2700,0.682435000,125.258534000
mandelbrot_v1,1000,2700,0.674621000,125.058237000
mandelbrot_v2,1000,2700,0.513733000,73.938137000
mandelbrot_v2,1000,2700,0.441833000,67.835405000
mandelbrot_v2,1000,2700,0.491883000,71.087839000
mandelbrot_v2,1000,2700,0.493225000,75.088432000
mandelbrot_v2,1000,2700,0.568359000,88.443613000
mandelbrot_v2,1000,2700,0.459778000,67.561152000
mandelbrot_v2,1000,2700,0.470703000,68.146771000
mandelbrot_v2,1000,2700,0.466614000,68.546010000
mandelbrot_v2,1000,2700,0.452209000,68.262221000
mandelbrot_v2,1000,2700,0.444031000,68.569589000
mandelbrot_v2,1000,2700,0.448669000,67.954326000
mandelbrot_v2,1000,2700,0.422669000,67.608847000
mandelbrot_v2,1000,2700,0.447143000,67.455315000
mandelbrot_v2,1000,2700,0.431824000,67.967275000
mandelbrot_v2,1000,2700,0.449585000,68.822313000
mandelbrot_v2,1000,2700,0.489685000,72.653374000
mandelbrot_v2,1000,2700,0.463074000,68.851143000
mandelbrot_v2,1000,2700,0.431030000,67.429081000
mandelbrot_v2,1000,2700,0.468445000,68.252299000
mandelbrot_v2,1000,2700,0.402832000,67.729337000
mandelbrot_v2,1000,2700,0.452331000,68.253339000
mandelbrot_v2,1000,2700,0.535767000,68.410342000
mandelbrot_v2,1000,2700,0.446167000,68.018977000
mandelbrot_v2,1000,2700,0.528015000,67.853999000
mandelbrot_v2,1000,2700,0.528076000,67.412110000
mandelbrot_v2,1000,2700,0.622864000,69.286198000
mandelbrot_v2,1000,2700,0.616882000,69.640349000
mandelbrot_v2,1000,2700,0.997681000,119.584703000
mandelbrot_v2,1000,2700,0.795898000,94.361926000
mandelbrot_v2,1000,2700,0.660950000,85.099457000
