algo,size,joules,time_ms
bubble_sort,10000,3.783630000,281.487736000
bubble_sort,10000,5.527771000,403.814247000
bubble_sort,10000,4.970398000,366.535341000
bubble_sort,10000,2.853638000,215.668555000
bubble_sort,10000,2.606079000,182.327200000
bubble_sort,10000,3.148743000,239.752118000
bubble_sort,10000,2.389160000,181.348939000
bubble_sort,10000,2.543457000,188.359637000
bubble_sort,10000,2.598328000,188.935484000
bubble_sort,10000,2.551880000,184.335109000
bubble_sort,10000,2.041443000,165.599248000
bubble_sort,10000,2.552795000,184.363625000
bubble_sort,10000,2.293152000,166.111341000
bubble_sort,10000,2.284851000,170.223138000
bubble_sort,10000,2.247681000,171.569693000
bubble_sort,10000,3.743225000,262.529407000
bubble_sort,10000,2.528503000,185.734926000
bubble_sort,10000,6.050904000,462.690685000
bubble_sort,10000,7.129395000,543.774420000
merge_sort,10000,0.087830000,6.947893000
merge_sort,10000,0.035034000,3.654936000
merge_sort,10000,0.018982000,1.430231000
merge_sort,10000,0.074769000,6.602225000
merge_sort,10000,0.008911000,1.296796000
merge_sort,10000,0.042969000,3.001147000
merge_sort,10000,0.035644000,4.324237000
merge_sort,10000,0.059204000,1.736937000
merge_sort,10000,0.047364000,3.572379000
merge_sort,10000,0.031555000,2.462783000
merge_sort,10000,0.057923000,4.389253000
merge_sort,10000,0.008484000,1.290017000
merge_sort,10000,0.057434000,2.399008000
merge_sort,10000,0.039246000,3.759487000
merge_sort,10000,0.025330000,2.357890000
merge_sort,10000,0.054809000,3.891919000
merge_sort,10000,0.026123000,2.544204000
merge_sort,10000,0.027527000,2.832231000
merge_sort,10000,0.180054000,16.027185000
merge_sort,10000,0.053833000,4.648234000
merge_sort,10000,0.035889000,3.372004000
merge_sort,10000,0.025024000,3.046625000
merge_sort,10000,0.032776000,3.473992000
merge_sort,10000,0.043213000,3.507318000
merge_sort,10000,0.033081000,2.001581000
merge_sort,10000,0.052002000,5.269122000
merge_sort,10000,0.062744000,5.501307000
merge_sort,10000,0.035766000,2.807104000
merge_sort,10000,0.037049000,3.391639000
merge_sort,10000,0.049744000,3.552031000
merge_sort,10000,0.025574000,3.492158000
merge_sort,10000,0.019043000,1.651714000
merge_sort,10000,0.011291000,1.513740000
merge_sort,10000,0.020447000,1.909653000
merge_sort,10000,0.022888000,1.652235000
