algo,size,freq_mhz,joules,time_ms
fannkuchredux_v1,10,2700,1.672608000,263.243390000
fannkuchredux_v1,10,2700,1.578491000,247.253152000
fannkuchredux_v1,10,2700,1.556092000,247.808027000
fannkuchredux_v1,10,2700,1.558533000,245.940014000
fannkuchredux_v1,10,2700,1.610351000,252.905316000
fannkuchredux_v1,10,2700,1.546936000,246.295665000
fannkuchredux_v1,10,2700,1.623657000,247.413820000
fannkuchredux_v1,10,2700,1.589538000,246.136122000
fannkuchredux_v1,10,2700,1.752441000,276.092325000
fannkuchredux_v1,10,2700,1.755981000,248.206394000
fannkuchredux_v1,10,2700,1.688904000,247.665874000
fannkuchredux_v1,10,2700,1.591369000,246.249469000
fannkuchredux_v1,10,2700,2.144409000,257.857863000
fannkuchredux_v1,10,2700,1.884521000,249.941635000
fannkuchredux_v1,10,2700,1.587098000,246.069140000
fannkuchredux_v1,10,2700,1.600647000,246.744815000
fannkuchredux_v1,10,2700,1.570007000,247.861095000
fannkuchredux_v1,10,2700,1.685181000,265.019056000
fannkuchredux_v1,10,2700,1.596680000,245.789261000
fannkuchredux_v1,10,2700,1.583923000,246.889807000
fannkuchredux_v1,10,2700,1.576050000,247.612172000
fannkuchredux_v1,10,2700,1.535156000,247.526726000
fannkuchredux_v1,10,2700,1.580933000,249.028639000
fannkuchredux_v1,10,2700,1.757080000,276.119248000
fannkuchredux_v1,10,2700,1.579285000,247.409734000
fannkuchredux_v1,10,2700,1.592834000,246.192674000
fannkuchredux_v1,10,2700,1.551941000,247.484188000
fannkuchredux_v1,10,2700,1.583008000,247.471621000
fannkuchredux_v1,10,2700,1.627807000,247.316427000
fannkuchredux_v1,10,2700,1.743714000,248.885702000
fannkuchredux_v1,10,2700,1.563415000,245.906510000
fannkuchredux_v1,10,2700,1.558350000,247.605671000
fannkuchredux_v1,10,2700,2.409668000,271.970371000
fannkuchredux_v1,10,2700,2.072510000,289.716278000
fannkuchredux_v1,10,2700,1.601379000,247.415156000
fannkuchredux_v1,10,2700,1.600342000,247.115541000
fannkuchredux_v1,10,2700,2.016540000,315.847008000
fannkuchredux_v1,10,2700,1.617737000,251.787582000
fannkuchredux_v1,10,2700,1.570374000,247.193834000
fannkuchredux_v1,10,2700,1.598633000,246.759024000
fannkuchredux_v1,10,2700,1.581848000,245.913223000
fannkuchredux_v1,10,2700,1.588318000,245.750669000
fannkuchredux_v1,10,2700,1.582336000,248.639361000
fannkuchredux_v1,10,2700,1.582946000,247.268133000
fannkuchredux_v1,10,2700,1.574524000,246.685489000
fannkuchredux_v1,10,2700,1.573974000,247.690791000
fannkuchredux_v1,10,2700,1.586304000,249.087545000
fannkuchredux_v1,10,2700,1.604553000,246.338690000
fannkuchredux_v1,10,2700,1.646240000,245.909072000
fannkuchredux_v1,10,2700,1.779907000,252.169285000
fannkuchredux_v1,10,2700,1.573731000,246.758165000
fannkuchredux_v1,10,2700,2.432496000,302.474702000
fannkuchredux_v1,10,2700,2.683105000,318.519933000
fannkuchredux_v1,10,2700,3.510193000,406.441659000
fannkuchredux_v1,10,2700,1.714356000,247.620554000
fannkuchredux_v1,10,2700,1.593566000,246.443113000
fannkuchredux_v1,10,2700,1.607789000,248.335593000
fannkuchredux_v1,10,2700,1.570679000,248.001026000
fannkuchredux_v1,10,2700,1.559692000,246.426281000
fannkuchredux_v1,10,2700,1.574829000,245.776517000
fannkuchredux_v1,10,2700,1.638794000,251.427138000
fannkuchredux_v1,10,2700,1.597961000,246.944789000
fannkuchredux_v1,10,2700,1.585815000,245.870234000
fannkuchredux_v1,10,2700,1.568115000,246.180053000
fannkuchredux_v1,10,2700,1.569702000,248.250262000
fannkuchredux_v1,10,2700,1.553955000,248.140019000
fannkuchredux_v1,10,2700,1.581971000,246.327079000
fannkuchredux_v1,10,2700,1.916503000,249.513332000
fannkuchredux_v1,10,2700,1.596314000,247.444826000
fannkuchredux_v1,10,2700,1.701355000,246.229569000
fannkuchredux_v1,10,2700,1.947387000,250.065612000
fannkuchredux_v2,10,2700,1.668701000,268.877430000
fannkuchredux_v2,10,2700,1.812683000,267.863817000
fannkuchredux_v2,10,2700,1.715515000,272.778286000
fannkuchredux_v2,10,2700,1.613648000,267.942362000
fannkuchredux_v2,10,2700,2.538696000,293.703529000
fannkuchredux_v2,10,2700,1.733947000,272.199454000
fannkuchredux_v2,10,2700,1.665100000,273.840639000
fannkuchredux_v2,10,2700,1.636535000,267.600806000
fannkuchredux_v2,10,2700,1.642639000,273.491030000
fannkuchredux_v2,10,2700,1.586609000,268.606623000
fannkuchredux_v2,10,2700,1.641541000,272.652606000
fannkuchredux_v2,10,2700,1.601379000,267.821610000
fannkuchredux_v2,10,2700,1.656433000,272.683056000
fannkuchredux_v2,10,2700,1.641419000,267.676573000
fannkuchredux_v2,10,2700,1.640259000,272.359693000
fannkuchredux_v2,10,2700,1.602050000,267.804110000
fannkuchredux_v2,10,2700,1.663514000,273.366108000
fannkuchredux_v2,10,2700,1.641419000,269.584326000
fannkuchredux_v2,10,2700,1.644470000,272.932768000
fannkuchredux_v2,10,2700,1.760375000,268.373232000
fannkuchredux_v2,10,2700,1.658325000,272.724167000
fannkuchredux_v2,10,2700,1.608521000,272.676781000
fannkuchredux_v2,10,2700,2.108398000,272.111725000
fannkuchredux_v2,10,2700,2.218323000,294.849569000
fannkuchredux_v2,10,2700,1.645507000,267.927636000
fannkuchredux_v2,10,2700,1.621033000,272.655807000
fannkuchredux_v2,10,2700,1.609680000,267.552319000
fannkuchredux_v2,10,2700,1.743286000,273.870312000
fannkuchredux_v2,10,2700,1.641967000,267.656460000
fannkuchredux_v2,10,2700,1.625427000,273.093909000
fannkuchredux_v2,10,2700,1.644714000,268.176960000
fannkuchredux_v2,10,2700,1.645996000,272.847679000
fannkuchredux_v2,10,2700,1.631592000,268.226658000
fannkuchredux_v2,10,2700,1.636718000,272.810659000
fannkuchredux_v2,10,2700,1.608826000,267.461838000
fannkuchredux_v2,10,2700,1.656799000,273.312509000
fannkuchredux_v2,10,2700,1.638977000,267.909647000
fannkuchredux_v2,10,2700,1.840759000,276.290849000
fannkuchredux_v2,10,2700,1.897522000,272.767406000
fannkuchredux_v2,10,2700,1.642456000,273.431756000
fannkuchredux_v2,10,2700,3.025451000,380.012976000
fannkuchredux_v2,10,2700,2.354187000,308.469146000
fannkuchredux_v2,10,2700,1.575378000,267.976397000
fannkuchredux_v2,10,2700,1.620484000,272.690583000
fannkuchredux_v2,10,2700,1.650330000,268.292545000
fannkuchredux_v2,10,2700,1.697265000,273.128678000
fannkuchredux_v2,10,2700,1.605590000,267.821526000
fannkuchredux_v2,10,2700,1.634460000,273.700530000
fannkuchredux_v2,10,2700,2.026367000,331.273882000
fannkuchredux_v2,10,2700,1.634949000,273.178845000
fannkuchredux_v2,10,2700,1.588928000,268.406508000
fannkuchredux_v2,10,2700,1.638245000,272.715485000
fannkuchredux_v2,10,2700,1.635620000,268.421070000
fannkuchredux_v2,10,2700,1.639160000,273.323476000
fannkuchredux_v2,10,2700,1.632508000,267.787467000
fannkuchredux_v2,10,2700,1.807556000,273.362420000
fannkuchredux_v2,10,2700,1.633606000,267.774093000
fannkuchredux_v2,10,2700,1.626953000,272.960167000
fannkuchredux_v2,10,2700,2.234070000,276.387854000
fannkuchredux_v2,10,2700,2.025879000,294.215772000
fannkuchredux_v2,10,2700,1.610535000,269.271279000
fannkuchredux_v2,10,2700,1.629944000,272.841554000
fannkuchredux_v2,10,2700,1.643066000,268.257000000
fannkuchredux_v2,10,2700,1.638855000,273.479143000
fannkuchredux_v2,10,2700,1.621765000,267.764154000
fannkuchredux_v2,10,2700,1.653625000,273.052644000
fannkuchredux_v2,10,2700,1.628357000,268.137393000
fannkuchredux_v2,10,2700,1.646301000,272.999540000
fannkuchredux_v2,10,2700,1.611694000,268.467115000
fannkuchredux_v2,10,2700,1.643799000,272.878601000
fannkuchredux_v2,10,2700,1.601440000,267.756916000
fannkuchredux_v2,10,2700,1.661499000,279.173210000
fannkuchredux_v2,10,2700,3.771972000,439.009018000
fannkuchredux_v2,10,2700,1.924378000,280.767619000
fannkuchredux_v2,10,2700,1.602905000,267.878526000
fannkuchredux_v2,10,2700,1.710328000,273.627671000
fannkuchredux_v2,10,2700,2.469666000,294.941603000
fannkuchredux_v2,10,2700,1.697266000,273.610878000
fannkuchredux_v2,10,2700,1.628601000,268.400250000
fannkuchredux_v2,10,2700,1.644593000,273.220655000
fannkuchredux_v2,10,2700,1.613342000,268.344510000
fannkuchredux_v2,10,2700,1.670533000,273.235008000
fannkuchredux_v2,10,2700,1.626465000,267.700579000
fannkuchredux_v2,10,2700,1.680908000,273.430481000
fannkuchredux_v2,10,2700,1.653930000,269.300739000
fannkuchredux_v2,10,2700,1.663453000,274.400164000
fannkuchredux_v2,10,2700,1.618164000,268.142388000
fannkuchredux_v2,10,2700,1.677734000,273.965873000
fannkuchredux_v2,10,2700,1.612122000,268.492557000
fannkuchredux_v2,10,2700,1.607299000,273.043936000
fannkuchredux_v2,10,2700,1.612793000,267.591462000
fannkuchredux_v2,10,2700,2.046631000,274.870102000
fannkuchredux_v2,10,2700,1.619384000,268.139515000
fannkuchredux_v2,10,2700,1.649109000,273.344849000
fannkuchredux_v2,10,2700,2.773316000,325.798074000
fannkuchredux_v2,10,2700,1.801026000,280.139961000
fannkuchredux_v2,10,2700,1.594787000,268.121604000
fannkuchredux_v2,10,2700,1.636414000,272.681419000
fannkuchredux_v2,10,2700,1.625550000,267.719362000
fannkuchredux_v2,10,2700,1.646118000,273.417203000
fannkuchredux_v2,10,2700,1.590637000,267.687465000
fannkuchredux_v2,10,2700,1.646607000,272.780166000
fannkuchredux_v2,10,2700,1.623718000,267.806420000
fannkuchredux_v2,10,2700,1.634399000,272.671159000
fannkuchredux_v2,10,2700,1.621765000,267.710758000
fannkuchredux_v2,10,2700,1.674011000,272.768644000
fannkuchredux_v2,10,2700,1.606507000,267.402738000
fannkuchredux_v2,10,2700,1.609558000,273.369138000
fannkuchredux_v2,10,2700,1.626221000,267.878170000
fannkuchredux_v2,10,2700,1.781189000,273.719228000
fannkuchredux_v2,10,2700,1.970153000,293.125021000
fannkuchredux_v2,10,2700,1.663208000,275.799866000
fannkuchredux_v2,10,2700,2.408142000,287.340496000
fannkuchredux_v2,10,2700,1.859924000,284.860820000
fannkuchredux_v2,10,2700,2.552857000,419.720273000
fannkuchredux_v2,10,2700,1.602844000,272.914341000
fannkuchredux_v2,10,2700,1.608155000,267.987460000
fannkuchredux_v2,10,2700,1.631225000,272.910013000
fannkuchredux_v2,10,2700,1.614624000,268.741833000
fannkuchredux_v2,10,2700,1.661988000,273.311609000
fannkuchredux_v2,10,2700,1.633240000,267.590274000
fannkuchredux_v2,10,2700,1.665283000,272.664750000
fannkuchredux_v2,10,2700,1.639282000,268.001731000
fannkuchredux_v2,10,2700,1.657226000,272.645226000
fannkuchredux_v2,10,2700,1.613709000,268.112147000
fannkuchredux_v2,10,2700,1.598876000,272.686402000
fannkuchredux_v2,10,2700,1.626587000,267.455134000
fannkuchredux_v2,10,2700,1.767700000,273.852062000
fannkuchredux_v2,10,2700,1.621093000,267.958657000
fannkuchredux_v2,10,2700,1.688538000,272.679096000
fannkuchredux_v2,10,2700,2.533752000,303.614821000
fannkuchredux_v2,10,2700,1.746582000,273.092993000
fannkuchredux_v2,10,2700,1.619262000,268.298729000
fannkuchredux_v2,10,2700,1.625550000,272.749596000
fannkuchredux_v2,10,2700,1.629272000,267.719374000
fannkuchredux_v2,10,2700,1.718383000,280.523175000
fannkuchredux_v2,10,2700,1.663513000,273.980138000
fannkuchredux_v2,10,2700,1.870606000,306.292182000
fannkuchredux_v2,10,2700,1.655883000,273.541613000
fannkuchredux_v2,10,2700,1.640259000,273.250101000
fannkuchredux_v2,10,2700,1.642762000,273.597984000
fannkuchredux_v2,10,2700,1.634644000,268.037921000
fannkuchredux_v2,10,2700,1.620666000,272.716557000
fannkuchredux_v2,10,2700,1.616272000,267.909470000
fannkuchredux_v2,10,2700,1.651856000,273.033857000
fannkuchredux_v2,10,2700,1.867431000,268.203154000
fannkuchredux_v2,10,2700,1.629150000,272.572684000
fannkuchredux_v2,10,2700,1.628235000,267.586487000
fannkuchredux_v2,10,2700,2.548218000,295.061297000
fannkuchredux_v2,10,2700,1.686707000,269.103278000
fannkuchredux_v2,10,2700,1.631103000,273.350044000
fannkuchredux_v2,10,2700,1.608643000,268.964823000
fannkuchredux_v2,10,2700,1.685364000,273.789856000
fannkuchredux_v2,10,2700,1.690246000,268.533996000
fannkuchredux_v2,10,2700,1.623718000,272.750938000
fannkuchredux_v2,10,2700,1.630310000,270.010923000
fannkuchredux_v2,10,2700,1.752685000,280.543816000
fannkuchredux_v2,10,2700,1.626770000,269.022460000
fannkuchredux_v2,10,2700,1.617432000,273.211303000
fannkuchredux_v2,10,2700,1.604858000,267.502472000
fannkuchredux_v2,10,2700,1.706237000,272.706772000
fannkuchredux_v2,10,2700,1.611939000,268.264762000
fannkuchredux_v2,10,2700,1.624817000,273.095845000
fannkuchredux_v2,10,2700,2.023071000,285.672568000
fannkuchredux_v2,10,2700,1.680847000,272.671130000
fannkuchredux_v2,10,2700,1.766052000,294.976172000
fannkuchredux_v2,10,2700,2.614441000,295.847746000
fannkuchredux_v2,10,2700,1.854675000,281.759409000
fannkuchredux_v2,10,2700,2.423461000,332.750516000
fannkuchredux_v2,10,2700,3.195129000,423.976188000
fannkuchredux_v2,10,2700,1.805359000,280.883913000
fannkuchredux_v2,10,2700,1.656738000,273.302664000
fannkuchredux_v2,10,2700,1.582764000,268.813994000
fannkuchredux_v2,10,2700,1.674011000,273.101240000
fannkuchredux_v2,10,2700,1.626343000,268.252546000
fannkuchredux_v2,10,2700,1.611511000,273.007803000
fannkuchredux_v2,10,2700,1.750794000,296.556383000
fannkuchredux_v2,10,2700,1.610412000,273.565364000
fannkuchredux_v2,10,2700,1.621215000,267.345408000
fannkuchredux_v2,10,2700,1.824890000,301.219938000
fannkuchredux_v2,10,2700,1.747132000,268.696017000
fannkuchredux_v2,10,2700,1.754211000,273.273527000
fannkuchredux_v8,10,2700,1.835388000,306.827594000
fannkuchredux_v8,10,2700,1.825989000,309.719906000
fannkuchredux_v8,10,2700,1.982117000,307.019597000
fannkuchredux_v8,10,2700,1.903625000,311.166080000
fannkuchredux_v8,10,2700,2.142945000,310.795030000
fannkuchredux_v8,10,2700,2.577454000,330.932714000
fannkuchredux_v8,10,2700,1.810242000,306.809283000
fannkuchredux_v8,10,2700,1.856201000,308.671990000
fannkuchredux_v8,10,2700,1.848389000,307.137767000
fannkuchredux_v8,10,2700,1.868347000,308.909709000
fannkuchredux_v8,10,2700,1.866821000,306.949158000
fannkuchredux_v8,10,2700,1.890503000,308.499247000
fannkuchredux_v8,10,2700,1.857971000,306.315504000
fannkuchredux_v8,10,2700,1.872314000,308.593063000
fannkuchredux_v8,10,2700,1.868836000,306.926932000
fannkuchredux_v8,10,2700,1.871033000,308.271682000
fannkuchredux_v8,10,2700,1.827210000,306.414810000
fannkuchredux_v8,10,2700,1.868897000,309.038902000
fannkuchredux_v8,10,2700,2.093323000,307.588140000
fannkuchredux_v8,10,2700,1.826172000,308.260034000
fannkuchredux_v8,10,2700,2.073243000,310.218304000
fannkuchredux_v8,10,2700,2.668029000,347.353907000
fannkuchredux_v8,10,2700,1.833496000,306.995780000
fannkuchredux_v8,10,2700,1.852966000,308.546821000
fannkuchredux_v8,10,2700,1.861023000,306.902361000
fannkuchredux_v8,10,2700,1.950867000,309.180924000
fannkuchredux_v8,10,2700,1.816650000,306.592339000
fannkuchredux_v8,10,2700,1.856141000,308.589610000
fannkuchredux_v8,10,2700,1.810058000,306.601378000
fannkuchredux_v8,10,2700,1.848449000,307.970908000
fannkuchredux_v8,10,2700,1.851135000,306.667457000
fannkuchredux_v8,10,2700,1.871338000,308.092282000
fannkuchredux_v8,10,2700,1.924194000,306.945534000
fannkuchredux_v8,10,2700,1.921264000,311.449294000
fannkuchredux_v8,10,2700,1.978760000,307.602684000
fannkuchredux_v8,10,2700,1.849243000,308.620355000
fannkuchredux_v8,10,2700,2.139283000,322.188741000
fannkuchredux_v8,10,2700,2.522155000,318.372278000
fannkuchredux_v8,10,2700,1.844178000,306.820044000
fannkuchredux_v8,10,2700,1.869263000,308.904327000
fannkuchredux_v8,10,2700,1.811096000,306.495311000
fannkuchredux_v8,10,2700,4.028076000,492.513739000
fannkuchredux_v8,10,2700,1.864258000,307.362996000
fannkuchredux_v8,10,2700,1.846252000,309.196764000
fannkuchredux_v8,10,2700,1.831604000,306.452836000
fannkuchredux_v8,10,2700,1.865539000,308.665035000
fannkuchredux_v8,10,2700,1.834717000,306.763397000
fannkuchredux_v8,10,2700,1.864074000,308.744223000
fannkuchredux_v8,10,2700,1.822937000,306.705096000
fannkuchredux_v8,10,2700,1.910400000,308.355346000
fannkuchredux_v8,10,2700,2.018921000,310.837737000
fannkuchredux_v8,10,2700,1.864380000,308.101535000
fannkuchredux_v8,10,2700,2.551330000,313.032780000
fannkuchredux_v8,10,2700,2.113709000,324.134790000
fannkuchredux_v8,10,2700,1.854065000,306.856955000
fannkuchredux_v8,10,2700,1.890076000,308.569444000
fannkuchredux_v8,10,2700,1.822388000,306.276267000
fannkuchredux_v8,10,2700,1.851379000,308.524099000
fannkuchredux_v8,10,2700,1.844055000,305.923167000
fannkuchredux_v8,10,2700,1.849792000,308.615300000
fannkuchredux_v8,10,2700,1.825623000,306.608980000
fannkuchredux_v8,10,2700,1.825073000,308.182020000
fannkuchredux_v8,10,2700,1.962219000,323.382142000
fannkuchredux_v8,10,2700,1.852356000,308.910742000
fannkuchredux_v8,10,2700,1.803772000,307.957492000
fannkuchredux_v8,10,2700,1.852356000,308.176355000
fannkuchredux_v8,10,2700,2.010254000,310.775562000
fannkuchredux_v8,10,2700,1.857971000,308.971360000
fannkuchredux_v8,10,2700,2.454345000,314.698554000
fannkuchredux_v8,10,2700,2.154785000,324.611690000
fannkuchredux_v8,10,2700,1.880615000,306.646864000
fannkuchredux_v8,10,2700,1.847168000,308.245816000
fannkuchredux_v8,10,2700,1.830689000,306.470429000
fannkuchredux_v8,10,2700,1.856567000,308.127435000
fannkuchredux_v8,10,2700,1.876160000,306.611198000
fannkuchredux_v8,10,2700,1.843933000,308.599416000
fannkuchredux_v8,10,2700,1.832641000,306.951172000
fannkuchredux_v8,10,2700,1.836914000,308.407013000
fannkuchredux_v8,10,2700,1.848084000,306.493724000
fannkuchredux_v8,10,2700,1.865234000,310.725646000
fannkuchredux_v8,10,2700,1.844665000,306.516594000
fannkuchredux_v8,10,2700,1.875061000,308.839151000
fannkuchredux_v8,10,2700,2.093994000,307.765657000
fannkuchredux_v8,10,2700,1.818298000,308.616253000
fannkuchredux_v8,10,2700,2.335327000,311.568569000
fannkuchredux_v8,10,2700,2.260315000,327.226590000
fannkuchredux_v8,10,2700,1.857239000,307.136512000
fannkuchredux_v8,10,2700,1.849182000,308.815423000
fannkuchredux_v8,10,2700,1.829407000,306.271569000
fannkuchredux_v8,10,2700,1.831482000,308.421543000
fannkuchredux_v8,10,2700,1.845459000,306.281241000
fannkuchredux_v8,10,2700,1.862244000,309.007940000
fannkuchredux_v8,10,2700,1.798767000,306.730171000
fannkuchredux_v8,10,2700,2.083618000,342.587689000
fannkuchredux_v8,10,2700,1.851258000,306.630197000
fannkuchredux_v8,10,2700,1.821045000,308.734835000
fannkuchredux_v8,10,2700,2.251343000,374.149485000
fannkuchredux_v8,10,2700,2.455932000,363.240272000
fannkuchredux_v8,10,2700,1.865113000,306.903332000
fannkuchredux_v8,10,2700,2.003784000,327.477468000
fannkuchredux_v8,10,2700,2.881774000,369.053117000
fannkuchredux_v8,10,2700,1.893066000,308.392806000
fannkuchredux_v8,10,2700,1.865844000,308.476885000
fannkuchredux_v8,10,2700,1.868409000,313.897917000
fannkuchredux_v8,10,2700,1.808838000,306.777242000
fannkuchredux_v8,10,2700,1.847656000,308.357528000
fannkuchredux_v8,10,2700,1.864868000,306.876208000
fannkuchredux_v8,10,2700,1.828003000,309.140850000
fannkuchredux_v8,10,2700,1.845154000,306.699405000
fannkuchredux_v8,10,2700,1.878601000,308.052567000
fannkuchredux_v8,10,2700,1.854004000,306.968442000
fannkuchredux_v8,10,2700,1.836548000,308.575059000
fannkuchredux_v8,10,2700,1.863648000,306.938938000
fannkuchredux_v8,10,2700,2.038696000,309.323867000
fannkuchredux_v8,10,2700,1.961914000,306.638181000
fannkuchredux_v8,10,2700,1.911011000,309.688474000
fannkuchredux_v8,10,2700,3.554993000,437.894208000
fannkuchredux_v8,10,2700,3.974792000,490.690706000
