algo,size,joules,time_ms
quick_sort,10000,0.029541000,3.834715000
quick_sort,10000,0.012634000,4.548776000
quick_sort,10000,0.004150000,1.752041000
quick_sort,10000,0.021973000,5.572845000
quick_sort,10000,0.021728000,5.032683000
quick_sort,10000,0.014343000,2.561964000
quick_sort,10000,0.011291000,1.574115000
quick_sort,10000,0.010315000,1.543243000
quick_sort,10000,0.010010000,1.626513000
quick_sort,10000,0.008179000,1.527671000
quick_sort,10000,0.008057000,1.675301000
quick_sort,10000,0.011230000,1.824574000
quick_sort,10000,0.041015000,2.803811000
quick_sort,10000,0.013244000,2.682927000
quick_sort,10000,0.028748000,6.366407000
quick_sort,10000,0.015686000,4.354191000
quick_sort,10000,0.013916000,1.750577000
quick_sort,10000,0.012512000,1.774633000
quick_sort,10000,0.006470000,1.640713000
quick_sort,10000,0.009033000,1.674967000
quick_sort,10000,0.014038000,2.074235000
quick_sort,10000,0.008606000,1.836532000
quick_sort,10000,0.007507000,1.605250000
quick_sort,10000,0.028503000,4.895888000
quick_sort,10000,0.019410000,1.725939000
quick_sort,10000,0.014953000,2.893973000
quick_sort,10000,0.023010000,3.740566000
quick_sort,10000,0.026611000,1.571084000
quick_sort,10000,0.023132000,1.753834000
quick_sort,10000,0.014344000,2.141637000
quick_sort,10000,0.025086000,1.976168000
quick_sort,10000,0.011108000,1.580176000
quick_sort,10000,0.007325000,1.609533000
quick_sort,10000,0.008789000,1.538272000
quick_sort,10000,0.008179000,1.701914000
quick_sort,10000,0.028442000,1.580229000
quick_sort,10000,0.013671000,1.750857000
quick_sort,10000,0.031250000,2.346396000
quick_sort,10000,0.009033000,1.921239000
quick_sort,10000,0.013977000,2.455454000
quick_sort,10000,0.007813000,1.860341000
quick_sort,10000,0.003723000,1.519390000
quick_sort,10000,0.007996000,1.597219000
quick_sort,10000,0.036194000,4.519163000
quick_sort,10000,0.008728000,1.879153000
quick_sort,10000,0.009216000,1.502132000
quick_sort,10000,0.009522000,1.708170000
quick_sort,10000,0.012451000,1.631895000
quick_sort,10000,0.012573000,1.772025000
quick_sort,10000,0.008850000,1.787314000
quick_sort,10000,0.007934000,1.760155000
quick_sort,10000,0.028320000,1.522144000
quick_sort,10000,0.004151000,1.502462000
quick_sort,10000,0.007568000,1.540845000
quick_sort,10000,0.030212000,4.104131000
quick_sort,10000,0.010437000,1.848878000
quick_sort,10000,0.026428000,1.674181000
quick_sort,10000,0.027038000,1.876288000
quick_sort,10000,0.020324000,3.268136000
quick_sort,10000,0.054565000,2.366850000
quick_sort,10000,0.044373000,1.576072000
quick_sort,10000,0.044983000,6.151132000
quick_sort,10000,0.012085000,3.584504000
quick_sort,10000,0.022705000,3.818930000
quick_sort,10000,0.016845000,1.653388000
quick_sort,10000,0.018067000,3.706893000
quick_sort,10000,0.027832000,2.496883000
quick_sort,10000,0.018982000,1.777183000
quick_sort,10000,0.012695000,2.226130000
quick_sort,10000,0.006653000,1.605642000
quick_sort,10000,0.014038000,1.682935000
quick_sort,10000,0.015564000,1.796668000
quick_sort,10000,0.004333000,1.526095000
quick_sort,10000,0.008606000,1.791909000
quick_sort,10000,0.007813000,1.810968000
quick_sort,10000,0.007629000,1.559631000
quick_sort,10000,0.007264000,1.824854000
quick_sort,10000,0.009278000,1.696948000
quick_sort,10000,0.010681000,1.876110000
quick_sort,10000,0.057556000,4.002931000
quick_sort,10000,0.007751000,1.552326000
quick_sort,10000,0.037964000,5.775393000
quick_sort,10000,0.051880000,5.777830000
quick_sort,10000,0.017762000,1.547781000
quick_sort,10000,0.015747000,2.826680000
quick_sort,10000,0.041626000,5.121203000
quick_sort,10000,0.014343000,1.670199000
quick_sort,10000,0.014160000,2.823520000
quick_sort,10000,0.055298000,7.257477000
quick_sort,10000,0.030578000,6.315424000
quick_sort,10000,0.014587000,1.567927000
quick_sort,10000,0.021058000,1.526697000
quick_sort,10000,0.012024000,3.118671000
quick_sort,10000,0.011109000,2.880018000
quick_sort,10000,0.012207000,2.594188000
quick_sort,10000,0.033386000,3.619946000
quick_sort,10000,0.007569000,1.796559000
quick_sort,10000,0.007019000,1.605423000
quick_sort,10000,0.011841000,1.630076000
quick_sort,10000,0.013305000,1.610479000
quick_sort,10000,0.003662000,1.501377000
quick_sort,10000,0.017273000,4.307370000
quick_sort,10000,0.003601000,1.543894000
quick_sort,10000,0.008606000,1.845764000
quick_sort,10000,0.027954000,1.642983000
quick_sort,10000,0.007873000,1.554139000
quick_sort,10000,0.013916000,2.245901000
quick_sort,10000,0.015442000,3.608122000
quick_sort,10000,0.012573000,3.385142000
quick_sort,10000,0.015502000,1.775341000
quick_sort,10000,0.003662000,1.609561000
quick_sort,10000,0.009033000,1.579144000
quick_sort,10000,0.009034000,1.501280000
quick_sort,10000,0.008545000,1.584448000
quick_sort,10000,0.003723000,1.686507000
quick_sort,10000,0.012452000,3.321290000
quick_sort,10000,0.035950000,3.249296000
quick_sort,10000,0.009400000,1.527061000
quick_sort,10000,0.024536000,6.452178000
quick_sort,10000,0.039795000,6.614263000
quick_sort,10000,0.046142000,6.478192000
quick_sort,10000,0.064942000,8.606268000
quick_sort,10000,0.010071000,1.626685000
quick_sort,10000,0.024170000,5.552225000
quick_sort,10000,0.012329000,3.576013000
quick_sort,10000,0.028565000,7.573641000
quick_sort,10000,0.027100000,6.975229000
quick_sort,10000,0.029419000,5.622688000
quick_sort,10000,0.028504000,6.856658000
quick_sort,10000,0.027832000,5.538564000
quick_sort,10000,0.023865000,5.964007000
quick_sort,10000,0.016480000,4.004156000
quick_sort,10000,0.007995000,2.382681000
quick_sort,10000,0.020508000,5.194392000
quick_sort,10000,0.019715000,4.366161000
quick_sort,10000,0.019653000,4.413607000
quick_sort,10000,0.016541000,3.150234000
quick_sort,10000,0.019287000,4.245805000
quick_sort,10000,0.016174000,3.301675000
quick_sort,10000,0.018982000,4.636749000
quick_sort,10000,0.024353000,6.123133000
quick_sort,10000,0.016052000,2.981516000
quick_sort,10000,0.022827000,6.202206000
quick_sort,10000,0.015869000,3.474888000
quick_sort,10000,0.016662000,3.375754000
quick_sort,10000,0.020142000,4.233118000
quick_sort,10000,0.017334000,4.386683000
quick_sort,10000,0.037475000,7.497433000
quick_sort,10000,0.041016000,7.037282000
quick_sort,10000,0.014343000,3.557845000
quick_sort,10000,0.014953000,3.349723000
quick_sort,10000,0.012024000,3.076349000
quick_sort,10000,0.023438000,5.567366000
quick_sort,10000,0.007691000,1.498849000
quick_sort,10000,0.008667000,2.277620000
quick_sort,10000,0.015442000,3.592947000
quick_sort,10000,0.018677000,3.666903000
quick_sort,10000,0.024780000,3.893533000
quick_sort,10000,0.017701000,3.925378000
quick_sort,10000,0.007508000,1.533257000
quick_sort,10000,0.014343000,1.762381000
quick_sort,10000,0.016846000,3.609141000
quick_sort,10000,0.011779000,3.087278000
quick_sort,10000,0.020691000,4.730345000
quick_sort,10000,0.012207000,2.971152000
quick_sort,10000,0.007324000,1.531094000
quick_sort,10000,0.004211000,1.590499000
quick_sort,10000,0.011841000,2.650419000
quick_sort,10000,0.011108000,2.443026000
quick_sort,10000,0.008117000,1.807949000
quick_sort,10000,0.007996000,2.150077000
quick_sort,10000,0.013550000,3.441607000
quick_sort,10000,0.013183000,1.732636000
quick_sort,10000,0.013428000,1.720491000
quick_sort,10000,0.011597000,1.542082000
quick_sort,10000,0.008667000,1.797773000
quick_sort,10000,0.007508000,1.883273000
quick_sort,10000,0.011475000,1.697274000
quick_sort,10000,0.007873000,1.569327000
quick_sort,10000,0.008850000,1.923020000
quick_sort,10000,0.012512000,2.520704000
quick_sort,10000,0.007446000,1.589037000
quick_sort,10000,0.013184000,2.217322000
quick_sort,10000,0.008118000,1.533321000
quick_sort,10000,0.010987000,2.646510000
quick_sort,10000,0.008667000,1.511676000
quick_sort,10000,0.011536000,2.887999000
quick_sort,10000,0.010925000,1.524234000
quick_sort,10000,0.021179000,4.568267000
quick_sort,10000,0.017578000,2.605834000
quick_sort,10000,0.029480000,6.115607000
quick_sort,10000,0.004394000,1.529721000
quick_sort,10000,0.039978000,7.436148000
quick_sort,10000,0.026795000,4.767006000
quick_sort,10000,0.011902000,2.105011000
quick_sort,10000,0.008057000,1.516577000
quick_sort,10000,0.007507000,1.991046000
quick_sort,10000,0.004334000,1.532290000
quick_sort,10000,0.007995000,1.833388000
quick_sort,10000,0.007507000,2.141636000
quick_sort,10000,0.004211000,1.527666000
quick_sort,10000,0.007569000,1.514126000
quick_sort,10000,0.004455000,1.730521000
quick_sort,10000,0.008362000,1.532596000
quick_sort,10000,0.007629000,2.453015000
quick_sort,10000,0.016724000,3.800403000
quick_sort,10000,0.010498000,1.938634000
quick_sort,10000,0.010193000,1.590716000
quick_sort,10000,0.013489000,2.511835000
quick_sort,10000,0.007873000,1.863230000
quick_sort,10000,0.008423000,1.942398000
quick_sort,10000,0.041015000,2.914874000
quick_sort,10000,0.008484000,1.518745000
quick_sort,10000,0.011108000,2.557103000
quick_sort,10000,0.008301000,1.764743000
quick_sort,10000,0.007568000,1.628797000
quick_sort,10000,0.008728000,2.238491000
quick_sort,10000,0.015931000,3.221489000
quick_sort,10000,0.007385000,1.764543000
quick_sort,10000,0.004089000,1.542076000
quick_sort,10000,0.007385000,1.505514000
quick_sort,10000,0.008790000,1.847236000
quick_sort,10000,0.016662000,2.490436000
quick_sort,10000,0.011047000,2.138070000
quick_sort,10000,0.015014000,1.928972000
quick_sort,10000,0.008301000,1.491437000
quick_sort,10000,0.008057000,1.640400000
quick_sort,10000,0.018188000,4.183588000
quick_sort,10000,0.008117000,1.572831000
quick_sort,10000,0.008117000,1.699299000
quick_sort,10000,0.007812000,1.695718000
quick_sort,10000,0.007995000,1.731680000
quick_sort,10000,0.004089000,1.518609000
