algo,size,joules,time_ms
merge_sort,10000,0.088134000,5.933768000
merge_sort,10000,0.029419000,1.529863000
merge_sort,10000,0.014038000,1.248139000
merge_sort,10000,0.016785000,1.701403000
merge_sort,10000,0.026489000,3.458991000
merge_sort,10000,0.052674000,3.977604000
merge_sort,10000,0.020447000,1.530562000
merge_sort,10000,0.031799000,3.418431000
merge_sort,10000,0.025818000,2.542185000
merge_sort,10000,0.018005000,1.826071000
merge_sort,10000,0.041382000,2.411303000
merge_sort,10000,0.031495000,1.371216000
merge_sort,10000,0.017822000,1.366297000
merge_sort,10000,0.017762000,1.568613000
merge_sort,10000,0.040650000,3.161913000
merge_sort,10000,0.018249000,1.773341000
merge_sort,10000,0.051758000,5.356290000
merge_sort,10000,0.165650000,10.957292000
merge_sort,10000,0.061035000,5.390210000
merge_sort,10000,0.038452000,4.118694000
merge_sort,10000,0.017578000,2.523394000
merge_sort,10000,0.133728000,7.662571000
merge_sort,10000,0.028381000,2.331418000
merge_sort,10000,0.049622000,4.241695000
merge_sort,10000,0.055725000,3.614452000
merge_sort,10000,0.008423000,1.337169000
merge_sort,10000,0.037659000,1.706672000
merge_sort,10000,0.023132000,1.692585000
merge_sort,10000,0.085388000,7.218715000
merge_sort,10000,0.066041000,2.546437000
merge_sort,10000,0.018311000,1.267663000
merge_sort,10000,0.031677000,2.384251000
merge_sort,10000,0.070008000,4.813693000
merge_sort,10000,0.017395000,1.609182000
merge_sort,10000,0.019471000,1.681572000
merge_sort,10000,0.025940000,2.968531000
merge_sort,10000,0.030579000,3.246966000
merge_sort,10000,0.020691000,1.379257000
merge_sort,10000,0.018738000,1.545924000
merge_sort,10000,0.052430000,1.747120000
merge_sort,10000,0.020629000,1.498037000
merge_sort,10000,0.016785000,1.332583000
merge_sort,10000,0.015808000,2.027915000
merge_sort,10000,0.017151000,1.272505000
merge_sort,10000,0.010254000,1.368823000
merge_sort,10000,0.032349000,1.572480000
merge_sort,10000,0.016419000,1.780860000
merge_sort,10000,0.019409000,1.850595000
merge_sort,10000,0.033081000,1.964387000
merge_sort,10000,0.010987000,1.271042000
merge_sort,10000,0.016968000,1.277373000
merge_sort,10000,0.008301000,1.264353000
merge_sort,10000,0.018982000,1.287026000
merge_sort,10000,0.038452000,2.369344000
merge_sort,10000,0.020630000,1.471413000
merge_sort,10000,0.016418000,1.621487000
merge_sort,10000,0.017761000,1.633498000
merge_sort,10000,0.007935000,1.299520000
merge_sort,10000,0.033813000,1.457913000
merge_sort,10000,0.051757000,4.953193000
merge_sort,10000,0.018250000,1.261849000
merge_sort,10000,0.027955000,2.572306000
merge_sort,10000,0.028076000,3.210087000
merge_sort,10000,0.102173000,1.273447000
merge_sort,10000,0.049316000,1.631687000
merge_sort,10000,0.017762000,1.661743000
merge_sort,10000,0.017334000,1.275338000
merge_sort,10000,0.017761000,1.440051000
merge_sort,10000,0.008851000,1.264580000
merge_sort,10000,0.008728000,1.408571000
merge_sort,10000,0.019348000,2.171586000
merge_sort,10000,0.035034000,1.616551000
merge_sort,10000,0.008789000,1.240490000
merge_sort,10000,0.018005000,1.275119000
merge_sort,10000,0.008056000,1.371346000
merge_sort,10000,0.015015000,1.502549000
merge_sort,10000,0.026490000,1.414416000
merge_sort,10000,0.009033000,1.260838000
merge_sort,10000,0.008484000,1.332698000
merge_sort,10000,0.007873000,1.519066000
merge_sort,10000,0.052490000,3.082502000
merge_sort,10000,0.022950000,1.772698000
merge_sort,10000,0.009338000,1.374382000
merge_sort,10000,0.026611000,3.400860000
merge_sort,10000,0.015930000,1.281447000
merge_sort,10000,0.007996000,1.260462000
merge_sort,10000,0.009094000,1.274055000
merge_sort,10000,0.017151000,1.531080000
merge_sort,10000,0.010681000,1.267062000
merge_sort,10000,0.017517000,1.369987000
merge_sort,10000,0.007874000,1.293002000
merge_sort,10000,0.025025000,1.654465000
merge_sort,10000,0.008484000,1.250273000
merge_sort,10000,0.017822000,1.278295000
merge_sort,10000,0.016968000,1.368868000
merge_sort,10000,0.025757000,1.286047000
merge_sort,10000,0.049317000,2.394726000
merge_sort,10000,0.010131000,1.248582000
merge_sort,10000,0.017395000,1.276489000
merge_sort,10000,0.025634000,2.414274000
merge_sort,10000,0.028259000,1.620447000
merge_sort,10000,0.051696000,4.229978000
merge_sort,10000,0.019043000,1.289019000
merge_sort,10000,0.019226000,1.991584000
merge_sort,10000,0.017029000,1.647199000
merge_sort,10000,0.008545000,1.362800000
merge_sort,10000,0.083374000,5.151406000
merge_sort,10000,0.017456000,1.976773000
merge_sort,10000,0.057190000,4.687788000
merge_sort,10000,0.065430000,5.464060000
merge_sort,10000,0.118408000,8.601425000
merge_sort,10000,0.052368000,2.816771000
merge_sort,10000,0.017151000,1.365811000
merge_sort,10000,0.066651000,6.230224000
merge_sort,10000,0.055298000,3.849205000
