algo,size,joules,time_ms
bubble_sort,10000,1.546387000,246.449092000
bubble_sort,10000,1.043091000,158.508827000
bubble_sort,10000,0.977722000,147.525426000
bubble_sort,10000,1.054383000,148.742723000
bubble_sort,10000,1.291931000,148.955971000
bubble_sort,10000,1.632752000,162.850567000
bubble_sort,10000,1.022583000,147.765547000
bubble_sort,10000,1.052673000,149.005030000
bubble_sort,10000,1.215393000,155.059132000
bubble_sort,10000,1.101502000,149.982448000
bubble_sort,10000,1.562622000,163.253838000
bubble_sort,10000,1.473571000,171.307124000
bubble_sort,10000,1.097351000,149.188019000
bubble_sort,10000,1.111999000,150.630921000
bubble_sort,10000,0.949402000,148.926496000
bubble_sort,10000,1.037964000,147.203309000
bubble_sort,10000,1.052124000,148.163355000
bubble_sort,10000,1.020141000,146.222189000
bubble_sort,10000,1.078003000,148.990903000
bubble_sort,10000,1.036682000,146.271152000
bubble_sort,10000,1.079224000,149.785933000
bubble_sort,10000,1.003052000,146.630994000
bubble_sort,10000,1.051331000,147.370911000
bubble_sort,10000,1.047424000,147.657191000
bubble_sort,10000,1.024780000,148.274944000
bubble_sort,10000,1.026977000,148.679117000
bubble_sort,10000,1.058777000,147.461619000
bubble_sort,10000,1.081665000,148.176253000
bubble_sort,10000,1.069153000,148.963558000
bubble_sort,10000,1.202942000,152.115876000
bubble_sort,10000,1.026062000,147.261372000
bubble_sort,10000,1.011353000,147.837252000
bubble_sort,10000,1.246398000,152.996703000
bubble_sort,10000,1.059936000,147.069158000
bubble_sort,10000,1.051209000,150.278801000
bubble_sort,10000,1.068115000,148.823151000
bubble_sort,10000,1.119751000,149.740150000
bubble_sort,10000,1.092407000,149.690238000
bubble_sort,10000,1.050843000,147.071554000
bubble_sort,10000,1.005981000,147.231663000
bubble_sort,10000,1.012085000,148.291875000
bubble_sort,10000,1.077271000,149.579906000
bubble_sort,10000,1.040894000,147.738651000
bubble_sort,10000,1.633361000,176.725466000
bubble_sort,10000,1.618713000,178.772065000
bubble_sort,10000,0.993469000,148.782507000
bubble_sort,10000,0.962769000,147.502524000
bubble_sort,10000,1.076477000,150.958470000
bubble_sort,10000,0.969421000,146.464913000
bubble_sort,10000,1.067139000,147.369773000
bubble_sort,10000,1.073913000,148.569659000
bubble_sort,10000,1.049255000,148.706579000
bubble_sort,10000,1.060363000,146.462454000
bubble_sort,10000,1.090332000,149.014596000
bubble_sort,10000,1.045715000,147.325983000
bubble_sort,10000,1.045593000,146.524075000
bubble_sort,10000,1.056702000,148.845361000
bubble_sort,10000,1.072326000,148.458706000
bubble_sort,10000,1.024781000,147.980244000
bubble_sort,10000,1.067505000,148.362470000
bubble_sort,10000,1.075988000,147.369184000
bubble_sort,10000,1.055054000,147.406583000
bubble_sort,10000,1.205566000,149.650210000
bubble_sort,10000,0.974732000,147.418446000
bubble_sort,10000,1.064087000,148.134990000
bubble_sort,10000,1.041259000,148.029241000
bubble_sort,10000,1.094971000,145.812639000
bubble_sort,10000,1.036072000,147.608372000
bubble_sort,10000,1.054443000,147.414782000
bubble_sort,10000,1.071716000,149.202930000
bubble_sort,10000,1.062561000,146.369368000
bubble_sort,10000,1.070007000,147.451905000
bubble_sort,10000,1.043579000,148.789395000
bubble_sort,10000,1.054565000,147.238889000
bubble_sort,10000,1.003906000,147.642655000
bubble_sort,10000,1.060059000,145.927890000
bubble_sort,10000,1.442383000,151.833850000
bubble_sort,10000,1.753418000,191.347795000
bubble_sort,10000,1.084412000,150.036778000
bubble_sort,10000,1.020874000,148.601183000
bubble_sort,10000,1.051513000,147.044212000
bubble_sort,10000,1.060303000,147.436046000
bubble_sort,10000,1.056336000,149.396198000
bubble_sort,10000,1.049683000,147.595553000
bubble_sort,10000,1.087708000,148.474401000
bubble_sort,10000,1.072327000,148.227996000
bubble_sort,10000,1.059692000,148.644953000
bubble_sort,10000,1.055359000,147.153406000
bubble_sort,10000,1.023071000,147.012446000
bubble_sort,10000,0.977783000,148.099983000
bubble_sort,10000,0.972168000,147.589820000
bubble_sort,10000,1.046570000,146.038778000
bubble_sort,10000,1.076538000,148.558581000
bubble_sort,10000,1.084290000,151.295725000
bubble_sort,10000,1.329040000,188.443323000
bubble_sort,10000,1.253295000,150.839707000
