algo,size,freq_mhz,joules,time_ms
fannkuchredux_v2,10,500,1.615845000,268.294057000
fannkuchredux_v2,10,500,1.579468000,272.368337000
fannkuchredux_v2,10,500,2.295349000,310.056186000
fannkuchredux_v2,10,500,2.230347000,292.338426000
fannkuchredux_v2,10,500,1.969300000,285.529241000
fannkuchredux_v2,10,500,1.642517000,273.608768000
fannkuchredux_v2,10,500,1.614441000,267.784613000
fannkuchredux_v2,10,500,1.568970000,272.042944000
fannkuchredux_v2,10,500,1.749878000,268.378436000
fannkuchredux_v2,10,500,1.591248000,273.647555000
fannkuchredux_v2,10,500,1.549622000,267.832086000
fannkuchredux_v2,10,500,1.633606000,272.357701000
fannkuchredux_v2,10,500,1.554504000,267.516637000
fannkuchredux_v2,10,500,2.065368000,273.254108000
fannkuchredux_v2,10,500,2.320251000,269.223308000
fannkuchredux_v2,10,500,1.751343000,272.230624000
fannkuchredux_v2,10,500,1.729065000,269.057877000
fannkuchredux_v2,10,500,1.595337000,272.865682000
fannkuchredux_v2,10,500,1.569580000,268.624273000
fannkuchredux_v2,10,500,1.674866000,276.185645000
fannkuchredux_v2,10,500,2.025208000,292.839323000
fannkuchredux_v2,10,500,2.244385000,306.471244000
fannkuchredux_v2,10,500,1.683594000,275.120799000
fannkuchredux_v2,10,500,1.586731000,272.857782000
fannkuchredux_v2,10,500,1.679077000,269.155168000
fannkuchredux_v2,10,500,1.833618000,287.227917000
fannkuchredux_v2,10,500,1.564514000,267.750164000
fannkuchredux_v2,10,500,1.667480000,275.386744000
fannkuchredux_v2,10,500,1.545715000,267.458241000
fannkuchredux_v2,10,500,1.575501000,272.516744000
fannkuchredux_v2,10,500,1.618225000,268.579475000
fannkuchredux_v2,10,500,3.321533000,424.194424000
fannkuchredux_v2,10,500,2.549744000,356.783931000
fannkuchredux_v2,10,500,1.606079000,272.685596000
fannkuchredux_v2,10,500,1.552979000,268.177257000
fannkuchredux_v2,10,500,1.761291000,273.810195000
fannkuchredux_v2,10,500,1.550476000,267.664426000
fannkuchredux_v2,10,500,1.804871000,277.525813000
fannkuchredux_v2,10,500,2.941467000,352.136870000
fannkuchredux_v2,10,500,1.611572000,273.514156000
fannkuchredux_v2,10,500,1.676086000,278.810160000
fannkuchredux_v2,10,500,1.640381000,273.065125000
fannkuchredux_v2,10,500,1.732483000,268.475779000
fannkuchredux_v2,10,500,1.741577000,272.288731000
fannkuchredux_v2,10,500,1.560608000,267.542580000
fannkuchredux_v2,10,500,1.579956000,272.163476000
fannkuchredux_v2,10,500,1.635254000,270.230020000
fannkuchredux_v2,10,500,1.587890000,272.517671000
fannkuchredux_v2,10,500,1.614746000,271.034305000
fannkuchredux_v2,10,500,1.606202000,272.724954000
fannkuchredux_v2,10,500,1.579895000,268.682016000
fannkuchredux_v2,10,500,1.625122000,272.112934000
fannkuchredux_v2,10,500,1.545532000,267.564075000
fannkuchredux_v2,10,500,1.605652000,275.040487000
fannkuchredux_v2,10,500,1.622376000,268.592890000
fannkuchredux_v2,10,500,1.781799000,278.509258000
fannkuchredux_v2,10,500,2.574646000,331.168961000
fannkuchredux_v2,10,500,1.604004000,273.088994000
fannkuchredux_v2,10,500,1.558167000,268.236423000
fannkuchredux_v2,10,500,1.774475000,285.112401000
fannkuchredux_v2,10,500,1.569885000,268.552449000
fannkuchredux_v2,10,500,1.592163000,272.429752000
fannkuchredux_v2,10,500,1.613342000,268.328423000
fannkuchredux_v2,10,500,1.577636000,272.067334000
fannkuchredux_v2,10,500,1.576783000,272.113615000
fannkuchredux_v2,10,500,1.620483000,267.774348000
fannkuchredux_v2,10,500,1.574890000,272.493438000
fannkuchredux_v2,10,500,1.564575000,267.583704000
fannkuchredux_v2,10,500,1.653687000,272.503528000
fannkuchredux_v2,10,500,1.562927000,268.431223000
fannkuchredux_v2,10,500,1.593201000,273.309752000
fannkuchredux_v2,10,500,1.645813000,270.957805000
fannkuchredux_v2,10,500,1.583680000,271.983298000
fannkuchredux_v2,10,500,1.723755000,268.228334000
fannkuchredux_v2,10,500,2.619446000,344.356430000
fannkuchredux_v2,10,500,1.623047000,267.931375000
fannkuchredux_v2,10,500,1.579406000,272.398970000
fannkuchredux_v2,10,500,1.609375000,268.269176000
fannkuchredux_v8,10,500,1.963684000,322.159991000
fannkuchredux_v8,10,500,1.907105000,319.142642000
fannkuchredux_v8,10,500,3.013672000,484.918846000
fannkuchredux_v8,10,500,1.883362000,319.822932000
fannkuchredux_v8,10,500,1.997986000,328.196305000
fannkuchredux_v8,10,500,1.930481000,319.636934000
fannkuchredux_v8,10,500,1.935791000,328.282218000
fannkuchredux_v8,10,500,1.928528000,319.193508000
fannkuchredux_v8,10,500,1.940369000,328.738158000
fannkuchredux_v8,10,500,1.986328000,323.305625000
fannkuchredux_v8,10,500,2.001709000,329.355383000
fannkuchredux_v8,10,500,1.877015000,319.867991000
fannkuchredux_v8,10,500,1.993286000,327.850708000
fannkuchredux_v8,10,500,3.106079000,374.902926000
fannkuchredux_v8,10,500,1.930786000,328.031584000
fannkuchredux_v8,10,500,1.983886000,326.244618000
fannkuchredux_v8,10,500,2.047302000,328.751244000
fannkuchredux_v8,10,500,1.884094000,320.094868000
fannkuchredux_v8,10,500,2.098754000,328.823800000
fannkuchredux_v8,10,500,1.898560000,322.514461000
fannkuchredux_v8,10,500,2.010986000,328.943102000
fannkuchredux_v8,10,500,1.944397000,319.617567000
fannkuchredux_v8,10,500,1.938049000,328.558214000
fannkuchredux_v8,10,500,1.941772000,319.923903000
fannkuchredux_v8,10,500,1.949463000,328.735052000
fannkuchredux_v8,10,500,1.945557000,321.209938000
fannkuchredux_v8,10,500,1.995117000,328.618428000
fannkuchredux_v8,10,500,1.880921000,319.713239000
fannkuchredux_v8,10,500,3.133362000,387.502432000
fannkuchredux_v8,10,500,2.009033000,329.461957000
fannkuchredux_v8,10,500,1.888000000,319.726146000
fannkuchredux_v8,10,500,2.072144000,329.366378000
fannkuchredux_v8,10,500,1.939087000,319.943051000
fannkuchredux_v8,10,500,1.935608000,328.611221000
fannkuchredux_v8,10,500,1.937805000,319.368403000
fannkuchredux_v8,10,500,1.947022000,328.855729000
fannkuchredux_v8,10,500,1.943970000,320.352388000
fannkuchredux_v8,10,500,1.939087000,319.698467000
fannkuchredux_v8,10,500,1.927734000,328.678750000
fannkuchredux_v8,10,500,1.964783000,320.582201000
fannkuchredux_v8,10,500,1.931641000,328.150546000
fannkuchredux_v8,10,500,1.944946000,319.727231000
fannkuchredux_v8,10,500,1.997620000,328.951882000
fannkuchredux_v8,10,500,3.128173000,401.174747000
fannkuchredux_v8,10,500,1.953064000,328.593622000
fannkuchredux_v8,10,500,1.928467000,319.534831000
fannkuchredux_v8,10,500,1.994751000,328.582066000
fannkuchredux_v8,10,500,1.962037000,328.808862000
fannkuchredux_v8,10,500,2.120178000,329.670116000
fannkuchredux_v8,10,500,1.878540000,319.358474000
fannkuchredux_v8,10,500,2.009460000,328.209583000
fannkuchredux_v8,10,500,1.950928000,319.576791000
fannkuchredux_v8,10,500,1.919556000,327.461835000
fannkuchredux_v8,10,500,1.952454000,319.673839000
fannkuchredux_v8,10,500,1.938843000,328.862075000
fannkuchredux_v8,10,500,1.952026000,321.074694000
fannkuchredux_v8,10,500,1.983399000,327.799692000
fannkuchredux_v8,10,500,1.881836000,319.086473000
fannkuchredux_v8,10,500,2.853394000,379.210599000
fannkuchredux_v8,10,500,2.205750000,324.615327000
fannkuchredux_v8,10,500,1.936096000,328.468890000
fannkuchredux_v8,10,500,1.960022000,320.756355000
fannkuchredux_v8,10,500,2.007263000,328.668544000
fannkuchredux_v8,10,500,2.114746000,358.453287000
fannkuchredux_v8,10,500,2.015808000,329.738586000
fannkuchredux_v8,10,500,1.919494000,319.886851000
fannkuchredux_v8,10,500,1.954102000,331.186375000
fannkuchredux_v8,10,500,1.938965000,319.962434000
fannkuchredux_v8,10,500,1.946106000,328.950966000
fannkuchredux_v8,10,500,1.951050000,321.431975000
fannkuchredux_v8,10,500,1.984863000,328.017855000
fannkuchredux_v8,10,500,3.293457000,425.799220000
fannkuchredux_v8,10,500,3.031861000,418.652580000
fannkuchredux_v8,10,500,2.992004000,383.825548000
fannkuchredux_v8,10,500,1.948670000,329.267206000
fannkuchredux_v8,10,500,1.951599000,321.013789000
fannkuchredux_v8,10,500,2.061096000,331.322342000
fannkuchredux_v8,10,500,1.976562000,319.495172000
