algo,size,joules,time_ms
merge_sort,10000,0.037354000,13.899679000
merge_sort,10000,0.024048000,7.556291000
merge_sort,10000,0.073303000,19.591344000
merge_sort,10000,0.043152000,15.362715000
merge_sort,10000,0.030212000,10.409663000
merge_sort,10000,0.020202000,7.560880000
merge_sort,10000,0.049438000,15.601173000
merge_sort,10000,0.020020000,8.150449000
merge_sort,10000,0.019898000,8.077130000
merge_sort,10000,0.017517000,6.985885000
merge_sort,10000,0.020508000,8.258901000
merge_sort,10000,0.025940000,8.868946000
merge_sort,10000,0.031922000,9.403133000
merge_sort,10000,0.038330000,11.120903000
merge_sort,10000,0.020142000,7.989848000
merge_sort,10000,0.031921000,9.517524000
merge_sort,10000,0.021973000,8.181449000
merge_sort,10000,0.024536000,8.372581000
merge_sort,10000,0.027161000,9.044764000
merge_sort,10000,0.025574000,8.118752000
merge_sort,10000,0.023499000,7.996756000
merge_sort,10000,0.027893000,9.360665000
merge_sort,10000,0.036926000,9.027366000
merge_sort,10000,0.023987000,8.031243000
merge_sort,10000,0.044434000,11.492897000
merge_sort,10000,0.025086000,9.201524000
merge_sort,10000,0.063599000,13.945116000
merge_sort,10000,0.045227000,16.857510000
merge_sort,10000,0.065246000,18.739029000
merge_sort,10000,0.058838000,17.947981000
merge_sort,10000,0.035340000,12.049370000
merge_sort,10000,0.026550000,9.606726000
merge_sort,10000,0.022400000,8.212538000
merge_sort,10000,0.020752000,7.055200000
merge_sort,10000,0.021118000,7.344406000
merge_sort,10000,0.018371000,6.837284000
merge_sort,10000,0.024231000,8.080147000
merge_sort,10000,0.026306000,8.605330000
merge_sort,10000,0.024658000,7.779668000
merge_sort,10000,0.018799000,7.175314000
merge_sort,10000,0.026611000,9.370015000
merge_sort,10000,0.032104000,7.925543000
merge_sort,10000,0.023438000,8.514009000
merge_sort,10000,0.023621000,8.208966000
merge_sort,10000,0.019410000,6.941923000
merge_sort,10000,0.038880000,7.316925000
merge_sort,10000,0.021973000,7.126863000
merge_sort,10000,0.031738000,11.330752000
merge_sort,10000,0.032410000,7.631404000
merge_sort,10000,0.023743000,7.673738000
merge_sort,10000,0.026306000,8.318479000
merge_sort,10000,0.028748000,8.923259000
merge_sort,10000,0.047730000,16.812866000
merge_sort,10000,0.062622000,17.882380000
merge_sort,10000,0.042908000,15.967556000
merge_sort,10000,0.056152000,17.453512000
merge_sort,10000,0.067993000,15.525294000
merge_sort,10000,0.054016000,14.323257000
merge_sort,10000,0.026428000,7.979350000
merge_sort,10000,0.018555000,7.117110000
merge_sort,10000,0.030395000,10.411305000
merge_sort,10000,0.059082000,13.106575000
merge_sort,10000,0.040100000,14.785675000
merge_sort,10000,0.082947000,22.892442000
merge_sort,10000,0.066529000,20.005188000
merge_sort,10000,0.056213000,18.344179000
merge_sort,10000,0.026734000,9.704523000
merge_sort,10000,0.031433000,8.374484000
merge_sort,10000,0.023316000,7.470948000
merge_sort,10000,0.019226000,7.062311000
merge_sort,10000,0.033020000,8.264876000
